stock;year;sex;age;N
healthy;2020;1;75;32402
healthy;2020;1;76;29636
healthy;2020;1;77;25782
healthy;2020;1;78;22302
healthy;2020;1;79;18200
healthy;2020;1;80;15928
healthy;2020;1;81;14627
healthy;2020;1;82;12561
healthy;2020;1;83;10646
healthy;2020;1;84;9371
healthy;2020;1;85;7699
healthy;2020;1;86;6366
healthy;2020;1;87;5455
healthy;2020;1;88;4654
healthy;2020;1;89;3853
healthy;2020;1;90;3111
healthy;2020;1;91;2404
healthy;2020;1;92;1923
healthy;2020;1;93;1437
healthy;2020;1;94;1040
healthy;2020;1;95;770
healthy;2020;1;96;501
healthy;2020;1;97;387
healthy;2020;1;98;226
healthy;2020;1;99;134
healthy;2020;1;100;185
healthy;2020;2;0;55095
healthy;2020;2;1;56516
healthy;2020;2;2;58060
healthy;2020;2;3;58614
healthy;2020;2;4;60568
healthy;2020;2;5;59221
healthy;2020;2;6;60282
healthy;2020;2;7;59834
healthy;2020;2;8;60509
healthy;2020;2;9;59975
healthy;2020;2;10;62255
healthy;2020;2;11;60652
healthy;2020;2;12;59951
healthy;2020;2;13;59176
healthy;2020;2;14;58815
healthy;2020;2;15;57023
healthy;2020;2;16;56415
healthy;2020;2;17;55782
healthy;2020;2;18;54522
healthy;2020;2;19;52388
healthy;2020;2;20;52655
healthy;2020;2;21;52055
healthy;2020;2;22;52697
healthy;2020;2;23;54087
healthy;2020;2;24;57292
healthy;2020;2;25;61412
healthy;2020;2;26;66727
healthy;2020;2;27;69477
healthy;2020;2;28;72437
healthy;2020;2;29;73980
healthy;2020;2;30;75777
healthy;2020;2;31;72519
healthy;2020;2;32;71289
healthy;2020;2;33;68455
healthy;2020;2;34;67135
healthy;2020;2;35;65546
healthy;2020;2;36;63259
healthy;2020;2;37;61860
healthy;2020;2;38;61714
healthy;2020;2;39;61221
healthy;2020;2;40;62912
healthy;2020;2;41;60807
healthy;2020;2;42;58970
healthy;2020;2;43;59375
healthy;2020;2;44;59612
healthy;2020;2;45;61831
healthy;2020;2;46;64242
healthy;2020;2;47;62840
healthy;2020;2;48;63600
healthy;2020;2;49;63155
healthy;2020;2;50;61348
healthy;2020;2;51;59793
healthy;2020;2;52;61878
healthy;2020;2;53;64104
healthy;2020;2;54;64075
healthy;2020;2;55;63868
healthy;2020;2;56;63117
healthy;2020;2;57;58147
healthy;2020;2;58;55231
healthy;2020;2;59;52953
healthy;2020;2;60;51979
healthy;2020;2;61;51162
healthy;2020;2;62;50494
healthy;2020;2;63;50669
healthy;2020;2;64;49553
healthy;2020;2;65;48523
healthy;2020;2;66;46548
healthy;2020;2;67;46592
healthy;2020;2;68;45573
healthy;2020;2;69;44139
healthy;2020;2;70;44996
healthy;2020;2;71;45339
healthy;2020;2;72;45842
healthy;2020;2;73;44586
healthy;2020;2;74;43219
healthy;2020;2;75;41349
healthy;2020;2;76;38687
healthy;2020;2;77;34938
healthy;2020;2;78;30687
healthy;2020;2;79;25816
healthy;2020;2;80;23293
healthy;2020;2;81;22130
healthy;2020;2;82;20159
healthy;2020;2;83;17629
healthy;2020;2;84;15972
healthy;2020;2;85;13716
healthy;2020;2;86;12330
healthy;2020;2;87;11012
healthy;2020;2;88;9941
healthy;2020;2;89;8652
healthy;2020;2;90;7639
healthy;2020;2;91;6260
healthy;2020;2;92;5273
healthy;2020;2;93;4265
healthy;2020;2;94;3312
healthy;2020;2;95;2639
healthy;2020;2;96;2013
healthy;2020;2;97;1416
healthy;2020;2;98;1033
healthy;2020;2;99;737
healthy;2020;2;100;1094
healthy;2021;1;0;58689
healthy;2021;1;1;59181
healthy;2021;1;2;60568
healthy;2021;1;3;61683
healthy;2021;1;4;61848
healthy;2021;1;5;64091
healthy;2021;1;6;63687
healthy;2021;1;7;64117
healthy;2021;1;8;63690
healthy;2021;1;9;64159
healthy;2021;1;10;63595
healthy;2021;1;11;66225
healthy;2021;1;12;64438
healthy;2021;1;13;64005
healthy;2021;1;14;63015
healthy;2021;1;15;62533
healthy;2021;1;16;60451
healthy;2021;1;17;60625
healthy;2021;1;18;59717
healthy;2021;1;19;58696
healthy;2021;1;20;57749
healthy;2021;1;21;60013
healthy;2021;1;22;64947
healthy;2021;1;23;61288
healthy;2021;1;24;59363
healthy;2021;1;25;61884
healthy;2021;1;26;66807
healthy;2021;1;27;71132
healthy;2021;1;28;74036
healthy;2021;1;29;77429
healthy;2021;1;30;79284
healthy;2021;1;31;80349
healthy;2021;1;32;76986
healthy;2021;1;33;75960
healthy;2021;1;34;72024
healthy;2021;1;35;71440
healthy;2021;1;36;70409
healthy;2021;1;37;67714
healthy;2021;1;38;65908
healthy;2021;1;39;65968
healthy;2021;1;40;64048
healthy;2021;1;41;65991
healthy;2021;1;42;63761
healthy;2021;1;43;61426
healthy;2021;1;44;61909
healthy;2021;1;45;62206
healthy;2021;1;46;63804
healthy;2021;1;47;66130
healthy;2021;1;48;64309
healthy;2021;1;49;64927
healthy;2021;1;50;63956
healthy;2021;1;51;61833
healthy;2021;1;52;60370
healthy;2021;1;53;62138
healthy;2021;1;54;64505
healthy;2021;1;55;63941
healthy;2021;1;56;63041
healthy;2021;1;57;61581
healthy;2021;1;58;56876
healthy;2021;1;59;52996
healthy;2021;1;60;49843
healthy;2021;1;61;48181
healthy;2021;1;62;47466
healthy;2021;1;63;45843
healthy;2021;1;64;44667
healthy;2021;1;65;44029
healthy;2021;1;66;41591
healthy;2021;1;67;39436
healthy;2021;1;68;39113
healthy;2021;1;69;37493
healthy;2021;1;70;35481
healthy;2021;1;71;35958
healthy;2021;1;72;35787
healthy;2021;1;73;35032
healthy;2021;1;74;33854
healthy;2021;1;75;32323
healthy;2021;1;76;30668
healthy;2021;1;77;27752
healthy;2021;1;78;24123
healthy;2021;1;79;20808
healthy;2021;1;80;16868
healthy;2021;1;81;14704
healthy;2021;1;82;13411
healthy;2021;1;83;11388
healthy;2021;1;84;9519
healthy;2021;1;85;8317
healthy;2021;1;86;6733
healthy;2021;1;87;5478
healthy;2021;1;88;4683
healthy;2021;1;89;3928
healthy;2021;1;90;3176
healthy;2021;1;91;2476
healthy;2021;1;92;1870
healthy;2021;1;93;1459
healthy;2021;1;94;1058
healthy;2021;1;95;761
healthy;2021;1;96;533
healthy;2021;1;97;352
healthy;2021;1;98;256
healthy;2021;1;99;138
healthy;2021;1;100;181
healthy;2021;2;0;55962
healthy;2021;2;1;55829
healthy;2021;2;2;56989
healthy;2021;2;3;58294
healthy;2021;2;4;58634
healthy;2021;2;5;60817
healthy;2021;2;6;59441
healthy;2021;2;7;60473
healthy;2021;2;8;60035
healthy;2021;2;9;60792
healthy;2021;2;10;60220
healthy;2021;2;11;62458
healthy;2021;2;12;60843
healthy;2021;2;13;60177
healthy;2021;2;14;59343
healthy;2021;2;15;59056
healthy;2021;2;16;57293
healthy;2021;2;17;56634
healthy;2021;2;18;56155
healthy;2021;2;19;54909
healthy;2021;2;20;52801
healthy;2021;2;21;53079
healthy;2021;2;22;52902
healthy;2021;2;23;53861
healthy;2021;2;24;55218
healthy;2021;2;25;58248
healthy;2021;2;26;62457
healthy;2021;2;27;67672
healthy;2021;2;28;70368
healthy;2021;2;29;73184
healthy;2021;2;30;74796
healthy;2021;2;31;76451
healthy;2021;2;32;73238
healthy;2021;2;33;71851
healthy;2021;2;34;69023
healthy;2021;2;35;67555
healthy;2021;2;36;65880
healthy;2021;2;37;63604
healthy;2021;2;38;62158
healthy;2021;2;39;61929
healthy;2021;2;40;61402
healthy;2021;2;41;63081
healthy;2021;2;42;60971
healthy;2021;2;43;59080
healthy;2021;2;44;59455
healthy;2021;2;45;59670
healthy;2021;2;46;61795
healthy;2021;2;47;64142
healthy;2021;2;48;62704
healthy;2021;2;49;63487
healthy;2021;2;50;62936
healthy;2021;2;51;61176
healthy;2021;2;52;59500
healthy;2021;2;53;61645
healthy;2021;2;54;63781
healthy;2021;2;55;63772
healthy;2021;2;56;63450
healthy;2021;2;57;62695
healthy;2021;2;58;57691
healthy;2021;2;59;54735
healthy;2021;2;60;52387
healthy;2021;2;61;51451
healthy;2021;2;62;50517
healthy;2021;2;63;49803
healthy;2021;2;64;49912
healthy;2021;2;65;48832
healthy;2021;2;66;47619
healthy;2021;2;67;45672
healthy;2021;2;68;45736
healthy;2021;2;69;44620
healthy;2021;2;70;43071
healthy;2021;2;71;43846
healthy;2021;2;72;44167
healthy;2021;2;73;44351
healthy;2021;2;74;43012
healthy;2021;2;75;41772
healthy;2021;2;76;39763
healthy;2021;2;77;37204
healthy;2021;2;78;33395
healthy;2021;2;79;29176
healthy;2021;2;80;24370
healthy;2021;2;81;21933
healthy;2021;2;82;20799
healthy;2021;2;83;18729
healthy;2021;2;84;16281
healthy;2021;2;85;14674
healthy;2021;2;86;12475
healthy;2021;2;87;11019
healthy;2021;2;88;9738
healthy;2021;2;89;8762
healthy;2021;2;90;7459
healthy;2021;2;91;6505
healthy;2021;2;92;5216
healthy;2021;2;93;4297
healthy;2021;2;94;3400
healthy;2021;2;95;2649
healthy;2021;2;96;2006
healthy;2021;2;97;1524
healthy;2021;2;98;1006
healthy;2021;2;99;698
healthy;2021;2;100;1182
healthy;2022;1;0;54090
healthy;2022;1;1;59401
healthy;2022;1;2;59684
healthy;2022;1;3;60898
healthy;2022;1;4;61668
healthy;2022;1;5;62177
healthy;2022;1;6;64282
healthy;2022;1;7;63871
healthy;2022;1;8;64306
healthy;2022;1;9;63978
healthy;2022;1;10;64342
healthy;2022;1;11;63835
healthy;2022;1;12;66455
healthy;2022;1;13;64663
healthy;2022;1;14;64229
healthy;2022;1;15;63242
healthy;2022;1;16;62789
healthy;2022;1;17;60731
healthy;2022;1;18;61010
healthy;2022;1;19;60072
healthy;2022;1;20;59113
healthy;2022;1;21;58174
healthy;2022;1;22;60811
healthy;2022;1;23;66035
healthy;2022;1;24;62373
healthy;2022;1;25;60441
healthy;2022;1;26;62904
healthy;2022;1;27;67772
healthy;2022;1;28;72132
healthy;2022;1;29;75104
healthy;2022;1;30;78499
healthy;2022;1;31;80156
healthy;2022;1;32;81338
healthy;2022;1;33;77935
healthy;2022;1;34;76904
healthy;2022;1;35;72758
healthy;2022;1;36;72121
healthy;2022;1;37;71003
healthy;2022;1;38;68216
healthy;2022;1;39;66322
healthy;2022;1;40;66346
healthy;2022;1;41;64359
healthy;2022;1;42;66316
healthy;2022;1;43;63994
healthy;2022;1;44;61542
healthy;2022;1;45;62017
healthy;2022;1;46;62246
healthy;2022;1;47;63827
healthy;2022;1;48;66001
healthy;2022;1;49;64227
healthy;2022;1;50;64686
healthy;2022;1;51;63691
healthy;2022;1;52;61479
healthy;2022;1;53;59997
healthy;2022;1;54;61593
healthy;2022;1;55;63768
healthy;2022;1;56;63209
healthy;2022;1;57;62253
healthy;2022;1;58;60699
healthy;2022;1;59;55987
healthy;2022;1;60;51920
healthy;2022;1;61;49005
healthy;2022;1;62;47163
healthy;2022;1;63;46386
healthy;2022;1;64;44725
healthy;2022;1;65;43501
healthy;2022;1;66;42799
healthy;2022;1;67;40265
healthy;2022;1;68;38268
healthy;2022;1;69;37819
healthy;2022;1;70;36077
healthy;2022;1;71;34255
healthy;2022;1;72;34524
healthy;2022;1;73;34254
healthy;2022;1;74;33395
healthy;2022;1;75;32018
healthy;2022;1;76;30542
healthy;2022;1;77;28828
healthy;2022;1;78;25888
healthy;2022;1;79;22442
healthy;2022;1;80;19264
healthy;2022;1;81;15489
healthy;2022;1;82;13348
healthy;2022;1;83;12055
healthy;2022;1;84;10226
healthy;2022;1;85;8438
healthy;2022;1;86;7341
healthy;2022;1;87;5898
healthy;2022;1;88;4686
healthy;2022;1;89;3918
healthy;2022;1;90;3208
healthy;2022;1;91;2546
healthy;2022;1;92;1960
healthy;2022;1;93;1422
healthy;2022;1;94;1067
healthy;2022;1;95;726
healthy;2022;1;96;525
healthy;2022;1;97;344
healthy;2022;1;98;243
healthy;2022;1;99;172
healthy;2022;1;100;175
healthy;2022;2;0;51087
healthy;2022;2;1;56696
healthy;2022;2;2;56273
healthy;2022;2;3;57369
healthy;2022;2;4;58404
healthy;2022;2;5;58893
healthy;2022;2;6;60951
healthy;2022;2;7;59554
healthy;2022;2;8;60689
healthy;2022;2;9;60189
healthy;2022;2;10;60958
healthy;2022;2;11;60410
healthy;2022;2;12;62675
healthy;2022;2;13;60984
healthy;2022;2;14;60341
healthy;2022;2;15;59539
healthy;2022;2;16;59307
healthy;2022;2;17;57493
healthy;2022;2;18;56977
healthy;2022;2;19;56622
healthy;2022;2;20;55364
healthy;2022;2;21;53313
healthy;2022;2;22;53980
healthy;2022;2;23;54128
healthy;2022;2;24;55043
healthy;2022;2;25;56376
healthy;2022;2;26;59411
healthy;2022;2;27;63612
healthy;2022;2;28;68737
healthy;2022;2;29;71385
healthy;2022;2;30;74155
healthy;2022;2;31;75677
healthy;2022;2;32;77170
healthy;2022;2;33;73969
healthy;2022;2;34;72506
healthy;2022;2;35;69604
healthy;2022;2;36;68042
healthy;2022;2;37;66358
healthy;2022;2;38;63883
healthy;2022;2;39;62530
healthy;2022;2;40;62136
healthy;2022;2;41;61586
healthy;2022;2;42;63244
healthy;2022;2;43;61098
healthy;2022;2;44;59073
healthy;2022;2;45;59572
healthy;2022;2;46;59676
healthy;2022;2;47;61782
healthy;2022;2;48;64042
healthy;2022;2;49;62598
healthy;2022;2;50;63301
healthy;2022;2;51;62760
healthy;2022;2;52;60970
healthy;2022;2;53;59262
healthy;2022;2;54;61346
healthy;2022;2;55;63474
healthy;2022;2;56;63421
healthy;2022;2;57;63064
healthy;2022;2;58;62195
healthy;2022;2;59;57233
healthy;2022;2;60;54231
healthy;2022;2;61;51824
healthy;2022;2;62;50806
healthy;2022;2;63;49937
healthy;2022;2;64;49147
healthy;2022;2;65;49174
healthy;2022;2;66;48049
healthy;2022;2;67;46784
healthy;2022;2;68;44806
healthy;2022;2;69;44685
healthy;2022;2;70;43583
healthy;2022;2;71;42024
healthy;2022;2;72;42551
healthy;2022;2;73;42945
healthy;2022;2;74;42935
healthy;2022;2;75;41621
healthy;2022;2;76;40260
healthy;2022;2;77;38093
healthy;2022;2;78;35498
healthy;2022;2;79;31719
healthy;2022;2;80;27614
healthy;2022;2;81;22814
healthy;2022;2;82;20554
healthy;2022;2;83;19280
healthy;2022;2;84;17302
healthy;2022;2;85;14911
healthy;2022;2;86;13238
healthy;2022;2;87;11254
healthy;2022;2;88;9837
healthy;2022;2;89;8468
healthy;2022;2;90;7548
healthy;2022;2;91;6303
healthy;2022;2;92;5450
healthy;2022;2;93;4259
healthy;2022;2;94;3376
healthy;2022;2;95;2638
healthy;2022;2;96;1972
healthy;2022;2;97;1459
healthy;2022;2;98;1092
healthy;2022;2;99;694
healthy;2022;2;100;1152
healthy;2023;1;0;51531
healthy;2023;1;1;54651
healthy;2023;1;2;59564
healthy;2023;1;3;59681
healthy;2023;1;4;60523
healthy;2023;1;5;61585
healthy;2023;1;6;61901
healthy;2023;1;7;64082
healthy;2023;1;8;63638
healthy;2023;1;9;64161
healthy;2023;1;10;63886
healthy;2023;1;11;64248
healthy;2023;1;12;63790
healthy;2023;1;13;66441
healthy;2023;1;14;64644
healthy;2023;1;15;64325
healthy;2023;1;16;63415
healthy;2023;1;17;62942
healthy;2023;1;18;61057
healthy;2023;1;19;61276
healthy;2023;1;20;60326
healthy;2023;1;21;59486
healthy;2023;1;22;58888
healthy;2023;1;23;61647
healthy;2023;1;24;66769
healthy;2023;1;25;63043
healthy;2023;1;26;60989
healthy;2023;1;27;63184
healthy;2023;1;28;68043
healthy;2023;1;29;72306
healthy;2023;1;30;75193
healthy;2023;1;31;78599
healthy;2023;1;32;80327
healthy;2023;1;33;81530
healthy;2023;1;34;78085
healthy;2023;1;35;77016
healthy;2023;1;36;72801
healthy;2023;1;37;72119
healthy;2023;1;38;70922
healthy;2023;1;39;68067
healthy;2023;1;40;66231
healthy;2023;1;41;66196
healthy;2023;1;42;64255
healthy;2023;1;43;66181
healthy;2023;1;44;63804
healthy;2023;1;45;61343
healthy;2023;1;46;61721
healthy;2023;1;47;61987
healthy;2023;1;48;63470
healthy;2023;1;49;65638
healthy;2023;1;50;63684
healthy;2023;1;51;64181
healthy;2023;1;52;63159
healthy;2023;1;53;60845
healthy;2023;1;54;59253
healthy;2023;1;55;60891
healthy;2023;1;56;62950
healthy;2023;1;57;62394
healthy;2023;1;58;61347
healthy;2023;1;59;59698
healthy;2023;1;60;54938
healthy;2023;1;61;50757
healthy;2023;1;62;47879
healthy;2023;1;63;46154
healthy;2023;1;64;45167
healthy;2023;1;65;43396
healthy;2023;1;66;42264
healthy;2023;1;67;41637
healthy;2023;1;68;39107
healthy;2023;1;69;36926
healthy;2023;1;70;36403
healthy;2023;1;71;34753
healthy;2023;1;72;32851
healthy;2023;1;73;32864
healthy;2023;1;74;32542
healthy;2023;1;75;31642
healthy;2023;1;76;30264
healthy;2023;1;77;28629
healthy;2023;1;78;26794
healthy;2023;1;79;24060
healthy;2023;1;80;20761
healthy;2023;1;81;17736
healthy;2023;1;82;14050
healthy;2023;1;83;12079
healthy;2023;1;84;10757
healthy;2023;1;85;9078
healthy;2023;1;86;7435
healthy;2023;1;87;6337
healthy;2023;1;88;5008
healthy;2023;1;89;3952
healthy;2023;1;90;3237
healthy;2023;1;91;2557
healthy;2023;1;92;2005
healthy;2023;1;93;1558
healthy;2023;1;94;1069
healthy;2023;1;95;729
healthy;2023;1;96;501
healthy;2023;1;97;345
healthy;2023;1;98;211
healthy;2023;1;99;164
healthy;2023;1;100;198
healthy;2023;2;0;49115
healthy;2023;2;1;51583
healthy;2023;2;2;56892
healthy;2023;2;3;56301
healthy;2023;2;4;57046
healthy;2023;2;5;58374
healthy;2023;2;6;58589
healthy;2023;2;7;60710
healthy;2023;2;8;59347
healthy;2023;2;9;60562
healthy;2023;2;10;60136
healthy;2023;2;11;60836
healthy;2023;2;12;60358
healthy;2023;2;13;62628
healthy;2023;2;14;60962
healthy;2023;2;15;60363
healthy;2023;2;16;59589
healthy;2023;2;17;59397
healthy;2023;2;18;57798
healthy;2023;2;19;57388
healthy;2023;2;20;57055
healthy;2023;2;21;55958
healthy;2023;2;22;54215
healthy;2023;2;23;55058
healthy;2023;2;24;55184
healthy;2023;2;25;55928
healthy;2023;2;26;57103
healthy;2023;2;27;60091
healthy;2023;2;28;64171
healthy;2023;2;29;69204
healthy;2023;2;30;71774
healthy;2023;2;31;74602
healthy;2023;2;32;75883
healthy;2023;2;33;77336
healthy;2023;2;34;74135
healthy;2023;2;35;72560
healthy;2023;2;36;69640
healthy;2023;2;37;68046
healthy;2023;2;38;66336
healthy;2023;2;39;63846
healthy;2023;2;40;62417
healthy;2023;2;41;62026
healthy;2023;2;42;61570
healthy;2023;2;43;63186
healthy;2023;2;44;61089
healthy;2023;2;45;58983
healthy;2023;2;46;59439
healthy;2023;2;47;59436
healthy;2023;2;48;61577
healthy;2023;2;49;63807
healthy;2023;2;50;62312
healthy;2023;2;51;63090
healthy;2023;2;52;62410
healthy;2023;2;53;60667
healthy;2023;2;54;58975
healthy;2023;2;55;61005
healthy;2023;2;56;63084
healthy;2023;2;57;63026
healthy;2023;2;58;62535
healthy;2023;2;59;61644
healthy;2023;2;60;56567
healthy;2023;2;61;53593
healthy;2023;2;62;51146
healthy;2023;2;63;50094
healthy;2023;2;64;49220
healthy;2023;2;65;48347
healthy;2023;2;66;48232
healthy;2023;2;67;47156
healthy;2023;2;68;45773
healthy;2023;2;69;43814
healthy;2023;2;70;43548
healthy;2023;2;71;42456
healthy;2023;2;72;40800
healthy;2023;2;73;41240
healthy;2023;2;74;41524
healthy;2023;2;75;41395
healthy;2023;2;76;40084
healthy;2023;2;77;38657
healthy;2023;2;78;36352
healthy;2023;2;79;33743
healthy;2023;2;80;30098
healthy;2023;2;81;25949
healthy;2023;2;82;21185
healthy;2023;2;83;19043
healthy;2023;2;84;17651
healthy;2023;2;85;15867
healthy;2023;2;86;13460
healthy;2023;2;87;11803
healthy;2023;2;88;10003
healthy;2023;2;89;8594
healthy;2023;2;90;7326
healthy;2023;2;91;6357
healthy;2023;2;92;5313
healthy;2023;2;93;4349
healthy;2023;2;94;3417
healthy;2023;2;95;2606
healthy;2023;2;96;1979
healthy;2023;2;97;1458
healthy;2023;2;98;1049
healthy;2023;2;99;772
healthy;2023;2;100;1220
healthy;2024;1;0;50935
healthy;2024;1;1;51958
healthy;2024;1;2;54752
healthy;2024;1;3;59621
healthy;2024;1;4;59321
healthy;2024;1;5;60496
healthy;2024;1;6;61420
healthy;2024;1;7;61791
healthy;2024;1;8;63982
healthy;2024;1;9;63704
healthy;2024;1;10;64238
healthy;2024;1;11;63973
healthy;2024;1;12;64426
healthy;2024;1;13;63988
healthy;2024;1;14;66626
healthy;2024;1;15;64918
healthy;2024;1;16;64626
healthy;2024;1;17;63657
healthy;2024;1;18;63403
healthy;2024;1;19;61533
healthy;2024;1;20;61707
healthy;2024;1;21;60639
healthy;2024;1;22;60243
healthy;2024;1;23;59619
healthy;2024;1;24;62309
healthy;2024;1;25;66988
healthy;2024;1;26;63404
healthy;2024;1;27;61314
healthy;2024;1;28;63505
healthy;2024;1;29;68260
healthy;2024;1;30;72539
healthy;2024;1;31;75167
healthy;2024;1;32;78553
healthy;2024;1;33;80210
healthy;2024;1;34;81357
healthy;2024;1;35;77894
healthy;2024;1;36;76729
healthy;2024;1;37;72458
healthy;2024;1;38;71736
healthy;2024;1;39;70585
healthy;2024;1;40;67721
healthy;2024;1;41;65880
healthy;2024;1;42;65871
healthy;2024;1;43;63880
healthy;2024;1;44;65793
healthy;2024;1;45;63528
healthy;2024;1;46;60922
healthy;2024;1;47;61305
healthy;2024;1;48;61546
healthy;2024;1;49;63063
healthy;2024;1;50;65032
healthy;2024;1;51;63068
healthy;2024;1;52;63497
healthy;2024;1;53;62498
healthy;2024;1;54;60231
healthy;2024;1;55;58545
healthy;2024;1;56;59977
healthy;2024;1;57;61968
healthy;2024;1;58;61395
healthy;2024;1;59;60211
healthy;2024;1;60;58594
healthy;2024;1;61;53866
healthy;2024;1;62;49646
healthy;2024;1;63;46901
healthy;2024;1;64;45043
healthy;2024;1;65;43960
healthy;2024;1;66;42443
healthy;2024;1;67;41172
healthy;2024;1;68;40379
healthy;2024;1;69;37839
healthy;2024;1;70;35750
healthy;2024;1;71;35175
healthy;2024;1;72;33477
healthy;2024;1;73;31544
healthy;2024;1;74;31497
healthy;2024;1;75;31139
healthy;2024;1;76;29997
healthy;2024;1;77;28483
healthy;2024;1;78;26956
healthy;2024;1;79;25039
healthy;2024;1;80;22389
healthy;2024;1;81;19315
healthy;2024;1;82;16305
healthy;2024;1;83;12896
healthy;2024;1;84;11061
healthy;2024;1;85;9686
healthy;2024;1;86;8130
healthy;2024;1;87;6537
healthy;2024;1;88;5520
healthy;2024;1;89;4280
healthy;2024;1;90;3289
healthy;2024;1;91;2648
healthy;2024;1;92;2092
healthy;2024;1;93;1583
healthy;2024;1;94;1183
healthy;2024;1;95;816
healthy;2024;1;96;538
healthy;2024;1;97;346
healthy;2024;1;98;234
healthy;2024;1;99;142
healthy;2024;1;100;231
healthy;2024;2;0;48126
healthy;2024;2;1;49516
healthy;2024;2;2;51711
healthy;2024;2;3;56942
healthy;2024;2;4;55992
healthy;2024;2;5;57059
healthy;2024;2;6;58238
healthy;2024;2;7;58544
healthy;2024;2;8;60637
healthy;2024;2;9;59423
healthy;2024;2;10;60615
healthy;2024;2;11;60213
healthy;2024;2;12;61003
healthy;2024;2;13;60526
healthy;2024;2;14;62787
healthy;2024;2;15;61122
healthy;2024;2;16;60587
healthy;2024;2;17;59795
healthy;2024;2;18;59857
healthy;2024;2;19;58289
healthy;2024;2;20;57766
healthy;2024;2;21;57679
healthy;2024;2;22;57077
healthy;2024;2;23;55484
healthy;2024;2;24;56148
healthy;2024;2;25;56202
healthy;2024;2;26;56849
healthy;2024;2;27;57965
healthy;2024;2;28;60864
healthy;2024;2;29;64807
healthy;2024;2;30;69762
healthy;2024;2;31;72163
healthy;2024;2;32;74872
healthy;2024;2;33;76095
healthy;2024;2;34;77455
healthy;2024;2;35;74230
healthy;2024;2;36;72709
healthy;2024;2;37;69777
healthy;2024;2;38;68123
healthy;2024;2;39;66394
healthy;2024;2;40;63923
healthy;2024;2;41;62504
healthy;2024;2;42;62206
healthy;2024;2;43;61594
healthy;2024;2;44;63244
healthy;2024;2;45;61096
healthy;2024;2;46;59076
healthy;2024;2;47;59419
healthy;2024;2;48;59436
healthy;2024;2;49;61565
healthy;2024;2;50;63685
healthy;2024;2;51;62139
healthy;2024;2;52;62908
healthy;2024;2;53;62138
healthy;2024;2;54;60469
healthy;2024;2;55;58738
healthy;2024;2;56;60657
healthy;2024;2;57;62728
healthy;2024;2;58;62484
healthy;2024;2;59;61993
healthy;2024;2;60;61088
healthy;2024;2;61;56006
