stock;year;sex;age;rate
cvd;2012;1;31;17.3554960759992
cvd;2012;1;32;17.8948082526425
cvd;2012;1;33;18.40500834881
cvd;2012;1;34;18.8217841730052
cvd;2012;1;35;19.0880910480168
cvd;2012;1;36;19.1602877170082
cvd;2012;1;37;19.0132043796533
cvd;2012;1;38;18.6427290335162
cvd;2012;1;39;18.0651574066823
cvd;2012;1;40;17.3134651110132
cvd;2012;1;41;16.4314744961644
cvd;2012;1;42;15.4673116650181
cvd;2012;1;43;14.4674886816343
cvd;2012;1;44;13.4725196428974
cvd;2012;1;45;12.5144161320938
cvd;2012;1;46;11.6159211588999
cvd;2012;1;47;10.7910481925467
cvd;2012;1;48;10.0464042103849
cvd;2012;1;49;9.38283562408935
cvd;2012;1;50;8.7970669424327
cvd;2012;1;51;8.28314179093207
cvd;2012;1;52;7.83358875829938
cvd;2012;1;53;7.44030862746254
cvd;2012;1;54;7.09521801910968
cvd;2012;1;55;6.79069696236993
cvd;2012;1;56;6.51988492139708
cvd;2012;1;57;6.27686001105658
cvd;2012;1;58;6.05672551477961
cvd;2012;1;59;5.85561977465462
cvd;2012;1;60;5.67066131082359
cvd;2012;1;61;5.49984029858325
cvd;2012;1;62;5.34186896164434
cvd;2012;1;63;5.19600537317148
cvd;2012;1;64;5.06186619237523
cvd;2012;1;65;4.93924325008103
cvd;2012;1;66;4.82793663422385
cvd;2012;1;67;4.72761361030634
cvd;2012;1;68;4.63769919822913
cvd;2012;1;69;4.55730127931436
cvd;2012;1;70;4.48517114489647
cvd;2012;1;71;4.41969939978417
cvd;2012;1;72;4.35894669649199
cvd;2012;1;73;4.30070827790113
cvd;2012;1;74;4.24261012903688
cvd;2012;1;75;4.18223229586893
cvd;2012;1;76;4.1172516482345
cvd;2012;1;77;4.04559257412591
cvd;2012;1;78;3.96557076051912
cvd;2012;1;79;3.87601351015927
cvd;2012;1;80;3.77634096176384
cvd;2012;1;81;3.6665965520114
cvd;2012;1;82;3.54742167863026
cvd;2012;1;83;3.41997756843791
cvd;2012;1;84;3.2858250896567
cvd;2012;1;85;3.14677896111259
cvd;2012;1;86;3.00475533808321
cvd;2012;1;87;2.86163080406147
cvd;2012;1;88;2.7191269535786
cvd;2012;1;89;2.5787291888221
cvd;2012;1;90;2.44164241449315
cvd;2012;1;91;2.30878112429479
cvd;2012;1;92;2.18078760894721
cvd;2012;1;93;2.05806988791395
cvd;2012;1;94;1.94085032608371
cvd;2012;1;95;1.82921640881025
cvd;2012;1;96;1.72316644632098
cvd;2012;1;97;1.62264474606034
cvd;2012;1;98;1.52756278380464
cvd;2012;1;99;1.43780492401455
cvd;2012;1;100;1.35321911204683
cvd;2012;2;0;31.5523427683835
cvd;2012;2;1;38.2680917530046
cvd;2012;2;2;46.3200596521071
cvd;2012;2;3;55.7849321201385
cvd;2012;2;4;66.5888663495424
cvd;2012;2;5;78.445216176492
cvd;2012;2;6;90.8131593539711
cvd;2012;2;7;102.903929620581
cvd;2012;2;8;113.755670929051
cvd;2012;2;9;122.377912975548
cvd;2012;2;10;127.937314528702
cvd;2012;2;11;129.931602770141
cvd;2012;2;12;128.29434171137
cvd;2012;2;13;123.395439368819
cvd;2012;2;14;115.941315595502
cvd;2012;2;15;106.814097604181
cvd;2012;2;16;96.9039755448759
cvd;2012;2;17;86.9795086930596
cvd;2012;2;18;77.6170376265519
cvd;2012;2;19;69.1865531798526
cvd;2012;2;20;43.5577819869384
cvd;2012;2;21;39.4185775330891
cvd;2012;2;22;36.0451028647735
cvd;2012;2;23;33.3833262693614
cvd;2012;2;24;31.3616213677604
cvd;2012;2;25;29.9029399059187
cvd;2012;2;26;28.9310313616315
cvd;2012;2;27;28.372428790019
cvd;2012;2;28;28.1558030491328
cvd;2012;2;29;28.2100484709787
cvd;2012;2;30;28.4622441098025
cvd;2012;2;31;28.836448505292
cvd;2012;2;32;29.2540706005554
cvd;2012;2;33;29.6362371414031
cvd;2012;2;34;29.9081119263771
cvd;2012;2;35;30.0045662834149
cvd;2012;2;36;29.8760990592074
cvd;2012;2;37;29.4936493335303
cvd;2012;2;38;28.8510783129029
cvd;2012;2;39;27.9646215840001
cvd;2012;2;40;26.8693667127853
cvd;2012;2;41;25.6135305003891
cvd;2012;2;42;24.25175280132
cvd;2012;2;43;22.838676439718
cvd;2012;2;44;21.4237938151747
cvd;2012;2;45;20.048070430854
cvd;2012;2;46;18.7423858382524
cvd;2012;2;47;17.5274921990102
cvd;2012;2;48;16.4150261737447
cvd;2012;2;49;15.4090988442952
cvd;2012;2;50;14.5080741079697
cvd;2012;2;51;13.7062693709637
cvd;2012;2;52;12.9954305017642
cvd;2012;2;53;12.3659237232938
cvd;2012;2;54;11.807645038171
cvd;2012;2;55;11.3106774892331
cvd;2012;2;56;10.8657366228177
cvd;2012;2;57;10.4644435549959
cvd;2012;2;58;10.0994597428852
cvd;2012;2;59;9.7645121428856
cvd;2012;2;60;9.45433380777938
cvd;2012;2;61;9.16454333316269
cvd;2012;2;62;8.89148610929064
cvd;2012;2;63;8.63205994099629
cvd;2012;2;64;8.38354631953495
cvd;2012;2;65;8.14346596049087
cvd;2012;2;66;7.90947311958351
cvd;2012;2;67;7.67929794983187
cvd;2012;2;68;7.45074020546598
cvd;2012;2;69;7.22171139491644
cvd;2012;2;70;6.99031650751818
cvd;2012;2;71;6.75496121160551
cvd;2012;2;72;6.51446657385794
cvd;2012;2;73;6.26817157860324
cvd;2012;2;74;6.01600464285327
cvd;2012;2;75;5.75850920691032
cvd;2012;2;76;5.49681503864139
cvd;2012;2;77;5.2325551563535
cvd;2012;2;78;4.96773674222162
cvd;2012;2;79;4.70458139480362
cvd;2012;2;80;4.44535415883957
cvd;2012;2;81;4.19220128074433
cvd;2012;2;82;3.94701375912454
cvd;2012;2;83;3.71132844731287
cvd;2012;2;84;3.48627209199422
cvd;2012;2;85;3.27254761853709
cvd;2012;2;86;3.07045719949984
cvd;2012;2;87;2.87995364295013
cvd;2012;2;88;2.70071039063296
cvd;2012;2;89;2.53220056702706
cvd;2012;2;90;2.37377658360899
cvd;2012;2;91;2.22474333424829
cvd;2012;2;92;2.0844197104621
cvd;2012;2;93;1.95218486348753
cvd;2012;2;94;1.82750729405005
cvd;2012;2;95;1.70995644584689
cvd;2012;2;96;1.5991979734929
cvd;2012;2;97;1.49497515263043
cvd;2012;2;98;1.39707986009892
cvd;2012;2;99;1.3053170437931
cvd;2012;2;100;1.21946656191442
cvd;2013;1;0;25.1429921814724
cvd;2013;1;1;31.1494008286309
cvd;2013;1;2;38.4811435864445
cvd;2013;1;3;47.2021175053612
cvd;2013;1;4;57.1781712287166
cvd;2013;1;5;67.9916856003355
cvd;2013;1;6;78.8947718552817
cvd;2013;1;7;88.8471563861916
cvd;2013;1;8;96.6686549737368
cvd;2013;1;9;101.290465687123
cvd;2013;1;10;102.031641735063
cvd;2013;1;11;98.7938524588323
cvd;2013;1;12;92.0896835855301
cvd;2013;1;13;82.8922993949761
cvd;2013;1;14;72.3741014329911
cvd;2013;1;15;61.6403868549763
cvd;2013;1;16;51.5445606081614
cvd;2013;1;17;42.6173666509465
cvd;2013;1;18;35.0915349223332
cvd;2013;1;19;28.9785849960129
cvd;2013;1;20;26.6558572341288
cvd;2013;1;21;23.0095369892113
cvd;2013;1;22;20.2513497681874
cvd;2013;1;23;18.2268322901183
cvd;2013;1;24;16.8013310063602
cvd;2013;1;25;15.8644740517841
cvd;2013;1;26;15.3282702996283
cvd;2013;1;27;15.122287707055
cvd;2013;1;28;15.1878543781447
cvd;2013;1;29;15.47235404703
cvd;2013;1;30;15.9243031392512
cvd;2013;1;31;16.4897907808167
cvd;2013;1;32;17.1108289631351
cvd;2013;1;33;17.7260214243879
cvd;2013;1;34;18.2736124485188
cvd;2013;1;35;18.6964371887487
cvd;2013;1;36;18.9477191004909
cvd;2013;1;37;18.9962904780496
cvd;2013;1;38;18.8298567087302
cvd;2013;1;39;18.4554270779249
cvd;2013;1;40;17.8968261621638
cvd;2013;1;41;17.1899767064426
cvd;2013;1;42;16.3771261068489
cvd;2013;1;43;15.5012490311381
cvd;2013;1;44;14.6015620261639
cvd;2013;1;45;13.7106154185002
cvd;2013;1;46;12.8529770957855
cvd;2013;1;47;12.0452156916984
cvd;2013;1;48;11.2967595696289
cvd;2013;1;49;10.6112180335007
cvd;2013;1;50;9.98784081425739
cvd;2013;1;51;9.42290461890463
cvd;2013;1;52;8.91091491710504
cvd;2013;1;53;8.44558162902005
cvd;2013;1;54;8.02056832520027
cvd;2013;1;55;7.63003300811746
cvd;2013;1;56;7.26898368441536
cvd;2013;1;57;6.93347169234469
cvd;2013;1;58;6.62064529372005
cvd;2013;1;59;6.32868751360994
cvd;2013;1;60;6.05666527616731
cvd;2013;1;61;5.80431978314402
cvd;2013;1;62;5.57182884267848
cvd;2013;1;63;5.35956928637811
cvd;2013;1;64;5.16790177336409
cvd;2013;1;65;4.99699237347441
cvd;2013;1;66;4.84667714982434
cvd;2013;1;67;4.71636925119373
cvd;2013;1;68;4.60500391085408
cvd;2013;1;69;4.5110155451499
cvd;2013;1;70;4.43234240344144
cvd;2013;1;71;4.36645695164825
cvd;2013;1;72;4.31042311936704
cvd;2013;1;73;4.26098344392768
cvd;2013;1;74;4.21467897601024
cvd;2013;1;75;4.16800201167673
cvd;2013;1;76;4.11757641402668
cvd;2013;1;77;4.06035343473383
cvd;2013;1;78;3.9938042488569
cvd;2013;1;79;3.91608598732975
cvd;2013;1;80;3.82615778361041
cvd;2013;1;81;3.72382820220727
cvd;2013;1;82;3.60972489736499
cvd;2013;1;83;3.48518949327281
cvd;2013;1;84;3.35211258735669
cvd;2013;1;85;3.21273257496257
cvd;2013;1;86;3.06942575895364
cvd;2013;1;87;2.92451353861392
cvd;2013;1;88;2.78010643944865
cvd;2013;1;89;2.63799634436619
cvd;2013;1;90;2.49959967724238
cvd;2013;1;91;2.36594715310016
cvd;2013;1;92;2.2377109248813
cvd;2013;1;93;2.11525762478228
cvd;2013;1;94;1.99871548783739
cvd;2013;1;95;1.88804481347935
cvd;2013;1;96;1.7831028655734
cvd;2013;1;97;1.68369650365438
cvd;2013;1;98;1.58961813024513
cvd;2013;1;99;1.50066279927323
cvd;2013;1;100;1.41662646025637
cvd;2013;2;0;31.369213463999
cvd;2013;2;1;37.9594690977001
cvd;2013;2;2;45.8408415716401
cvd;2013;2;3;55.0773265518949
cvd;2013;2;4;65.5815527026492
cvd;2013;2;5;77.0549045657924
cvd;2013;2;6;88.9498234984674
cvd;2013;2;7;100.480546262627
cvd;2013;2;8;110.702080267858
cvd;2013;2;9;118.656571678201
cvd;2013;2;10;123.556955293606
cvd;2013;2;11;124.954208353003
cvd;2013;2;12;122.832159025402
cvd;2013;2;13;117.597784238955
cvd;2013;2;14;109.974346353887
cvd;2013;2;15;100.83891097677
cvd;2013;2;16;91.0583530130098
cvd;2013;2;17;81.3667072704668
cvd;2013;2;18;72.3023539440092
cvd;2013;2;19;64.2002212792944
cvd;2013;2;20;40.6839867935481
cvd;2013;2;21;36.7367710360666
cvd;2013;2;22;33.5386752395927
cvd;2013;2;23;31.0322926355582
cvd;2013;2;24;29.1458037190365
cvd;2013;2;25;27.8043527079288
cvd;2013;2;26;26.9356628679184
cvd;2013;2;27;26.4716016433634
cvd;2013;2;28;26.3472299471425
cvd;2013;2;29;26.4986031903222
cvd;2013;2;30;26.8603702019104
cvd;2013;2;31;27.3640516191896
cvd;2013;2;32;27.9377110826578
cvd;2013;2;33;28.5074799759469
cvd;2013;2;34;29.0010107173374
cvd;2013;2;35;29.3524411510906
cvd;2013;2;36;29.5079689477258
cvd;2013;2;37;29.4308302133397
cvd;2013;2;38;29.1044966727352
cvd;2013;2;39;28.5332874836409
cvd;2013;2;40;27.7402243918395
cvd;2013;2;41;26.7626251574557
cvd;2013;2;42;25.646405517947
cvd;2013;2;43;24.4402131685569
cvd;2013;2;44;23.1903545125418
cvd;2013;2;45;21.9371119695688
cvd;2013;2;46;20.7126405182325
cvd;2013;2;47;19.5403009068004
cvd;2013;2;48;18.435093012948
cvd;2013;2;49;17.4047939766828
cvd;2013;2;50;16.4514429624345
cvd;2013;2;51;15.5728993910278
cvd;2013;2;52;14.7642950328059
cvd;2013;2;53;14.0192794306029
cvd;2013;2;54;13.331014552231
cvd;2013;2;55;12.6929100156236
cvd;2013;2;56;12.0991107812826
cvd;2013;2;57;11.5447613354918
cvd;2013;2;58;11.0260786640743
cvd;2013;2;59;10.5402727468865
cvd;2013;2;60;10.0853578240567
cvd;2013;2;61;9.65989925834029
cvd;2013;2;62;9.2627385692128
cvd;2013;2;63;8.89273316766803
cvd;2013;2;64;8.5485385313763
cvd;2013;2;65;8.22845072153197
cvd;2013;2;66;7.93031794940356
cvd;2013;2;67;7.65152248430419
cvd;2013;2;68;7.38902885817466
cvd;2013;2;69;7.13949062151175
cvd;2013;2;70;6.89940499959512
cvd;2013;2;71;6.66530190639749
cvd;2013;2;72;6.43395058151814
cvd;2013;2;73;6.20256398947929
cvd;2013;2;74;5.96897905169881
cvd;2013;2;75;5.73179104568074
cvd;2013;2;76;5.4904241329208
cvd;2013;2;77;5.24512721020943
cvd;2013;2;78;4.99689426231606
cvd;2013;2;79;4.74731926208379
cvd;2013;2;80;4.49840505438592
cvd;2013;2;81;4.25235146833354
cvd;2013;2;82;4.01134896808894
cvd;2013;2;83;3.77740059752517
cvd;2013;2;84;3.55218806181428
cvd;2013;2;85;3.33698941564166
cvd;2013;2;86;3.13264788081971
cvd;2013;2;87;2.93958516441432
cvd;2013;2;88;2.75784891174308
cvd;2013;2;89;2.5871825336463
cvd;2013;2;90;2.42710606955985
cvd;2013;2;91;2.27699830061312
cvd;2013;2;92;2.13617239317597
cvd;2013;2;93;2.00393950767089
cvd;2013;2;94;1.87965683177902
cvd;2013;2;95;1.76275832329841
cvd;2013;2;96;1.65276807324849
cvd;2013;2;97;1.5492976147022
cvd;2013;2;98;1.45202965471396
cvd;2013;2;99;1.36069150822118
cvd;2013;2;100;1.27502188293111
cvd;2014;1;0;24.4171443218159
cvd;2014;1;1;30.2745676310283
cvd;2014;1;2;37.43058067163
cvd;2014;1;3;45.9505187431875
cvd;2014;1;4;55.7069703911814
cvd;2014;1;5;66.2957105342489
cvd;2014;1;6;76.9889131132363
cvd;2014;1;7;86.7708473906666
cvd;2014;1;8;94.4857521390321
cvd;2014;1;9;99.083093822042
cvd;2014;1;10;99.8886647949345
cvd;2014;1;11;96.796932935636
cvd;2014;1;12;90.3010912753163
cvd;2014;1;13;81.3479376797119
cvd;2014;1;14;71.0830227241685
cvd;2014;1;15;60.5896439885226
cvd;2014;1;16;50.7068029396007
cvd;2014;1;17;41.9585373578678
cvd;2014;1;18;34.5769304950775
cvd;2014;1;19;28.5766680308264
cvd;2014;1;20;28.0425616321077
cvd;2014;1;21;24.1836649575192
cvd;2014;1;22;21.2644729203694
cvd;2014;1;23;19.1201595371932
cvd;2014;1;24;17.6072830147109
cvd;2014;1;25;16.6083692881318
cvd;2014;1;26;16.0297963048181
cvd;2014;1;27;15.7966425216659
cvd;2014;1;28;15.8465534330414
cvd;2014;1;29;16.1237515284622
cvd;2014;1;30;16.5739028105513
cvd;2014;1;31;17.1404339596231
cvd;2014;1;32;17.7628507017936
cvd;2014;1;33;18.3774579952017
cvd;2014;1;34;18.920521237399
cvd;2014;1;35;19.3333547892756
cvd;2014;1;36;19.5682411649289
cvd;2014;1;37;19.5937185419227
cvd;2014;1;38;19.3978338271224
cvd;2014;1;39;18.9884821405092
cvd;2014;1;40;18.3907652745895
cvd;2014;1;41;17.6420915745137
cvd;2014;1;42;16.7862235041897
cvd;2014;1;43;15.8675329366163
cvd;2014;1;44;14.926415619163
cvd;2014;1;45;13.9963331265074
cvd;2014;1;46;13.1024900517278
cvd;2014;1;47;12.2618416047395
cvd;2014;1;48;11.4839943471709
cvd;2014;1;49;10.7725745678532
cvd;2014;1;50;10.1267317700597
cvd;2014;1;51;9.5425611977937
cvd;2014;1;52;9.01433199923865
cvd;2014;1;53;8.5354805645295
cvd;2014;1;54;8.09937102241994
cvd;2014;1;55;7.69984392341195
cvd;2014;1;56;7.33157906022604
cvd;2014;1;57;6.99029730109445
cvd;2014;1;58;6.67282467479678
cvd;2014;1;59;6.37704221341764
cvd;2014;1;60;6.10174721506013
cvd;2014;1;61;5.84645410408058
cvd;2014;1;62;5.61116402727543
cvd;2014;1;63;5.3961304060986
cvd;2014;1;64;5.20164266769843
cvd;2014;1;65;5.02784321953705
cvd;2014;1;66;4.87458500874991
cvd;2014;1;67;4.74133037339925
cvd;2014;1;68;4.62708753953952
cvd;2014;1;69;4.53037950142377
cvd;2014;1;70;4.44924085850429
cvd;2014;1;71;4.381240623528
cvd;2014;1;72;4.32353189315291
cvd;2014;1;73;4.27293134618613
cvd;2014;1;74;4.22603172905122
cvd;2014;1;75;4.17934813074615
cvd;2014;1;76;4.12949390649345
cvd;2014;1;77;4.07337535673056
cvd;2014;1;78;4.00838728721632
cvd;2014;1;79;3.93258646516363
cvd;2014;1;80;3.84481877607106
cvd;2014;1;81;3.74477980263591
cvd;2014;1;82;3.63299741301774
cvd;2014;1;83;3.51073702548519
cvd;2014;1;84;3.37984266249654
cvd;2014;1;85;3.24253667665178
cvd;2014;1;86;3.10120590073349
cvd;2014;1;87;2.95820122072326
cvd;2014;1;88;2.81567204966754
cvd;2014;1;89;2.67544883689762
cvd;2014;1;90;2.53897783820521
cvd;2014;1;91;2.40730475130291
cvd;2014;1;92;2.28109853302063
cvd;2014;1;93;2.16070396543318
cvd;2014;1;94;2.04621092847179
cvd;2014;1;95;1.93752920081343
cvd;2014;1;96;1.83445930648865
cvd;2014;1;97;1.73675199533427
cvd;2014;1;98;1.64415114689203
cvd;2014;1;99;1.55641711818014
cvd;2014;1;100;1.4733297553773
cvd;2014;2;0;30.3158338565112
cvd;2014;2;1;36.7143937114576
cvd;2014;2;2;44.3730371584988
cvd;2014;2;3;53.3567989880648
cvd;2014;2;4;63.5841621382113
cvd;2014;2;5;74.7683656097528
cvd;2014;2;6;86.3799669300423
cvd;2014;2;7;97.6563015408468
cvd;2014;2;8;107.677362577662
cvd;2014;2;9;115.507654727323
cvd;2014;2;10;120.375058163568
cvd;2014;2;11;121.834571973305
cvd;2014;2;12;119.86215521066
cvd;2014;2;13;114.846953172918
cvd;2014;2;14;107.488516965649
cvd;2014;2;15;98.6391158204209
cvd;2014;2;16;89.1438028667375
cvd;2014;2;17;79.7202129244406
cvd;2014;2;18;70.896449747269
cvd;2014;2;19;63.0026646814004
cvd;2014;2;20;42.7473354887558
cvd;2014;2;21;38.5634370987407
cvd;2014;2;22;35.1728101285096
cvd;2014;2;23;32.5128239010191
cvd;2014;2;24;30.5059959631617
cvd;2014;2;25;29.0719805102004
cvd;2014;2;26;28.1334528462674
cvd;2014;2;27;27.6177330915034
cvd;2014;2;28;27.455785443198
cvd;2014;2;29;27.5799325477442
cvd;2014;2;30;27.921378832798
cvd;2014;2;31;28.4084529827207
cvd;2014;2;32;28.9662952286727
cvd;2014;2;33;29.5184475056796
cvd;2014;2;34;29.990405362193
cvd;2014;2;35;30.314688333695
cvd;2014;2;36;30.4364984484834
cvd;2014;2;37;30.3187360566842
cvd;2014;2;38;29.9451731183143
cvd;2014;2;39;29.3209797823256
cvd;2014;2;40;28.4704457753648
cvd;2014;2;41;27.4324130151184
cvd;2014;2;42;26.2544139703895
cvd;2014;2;43;24.9866607451748
cvd;2014;2;44;23.6768605311422
cvd;2014;2;45;22.366461877901
cvd;2014;2;46;21.0885193458369
cvd;2014;2;47;19.8670270621148
cvd;2014;2;48;18.7173746396899
cvd;2014;2;49;17.6475196094354
cvd;2014;2;50;16.6595093502699
cvd;2014;2;51;15.7510732861547
cvd;2014;2;52;14.9171028075011
cvd;2014;2;53;14.1509182377195
cvd;2014;2;54;13.4452805674165
cvd;2014;2;55;12.7931420496477
cvd;2014;2;56;12.1881501812854
cvd;2014;2;57;11.6249307628393
cvd;2014;2;58;11.0991825784355
cvd;2014;2;59;10.6076212381595
cvd;2014;2;60;10.1478132365663
cvd;2014;2;61;9.71794252429875
cvd;2014;2;62;9.31655000942243
cvd;2014;2;63;8.94228122222251
cvd;2014;2;64;8.59366961880799
cvd;2014;2;65;8.26897403924397
cvd;2014;2;66;7.96608016947648
cvd;2014;2;67;7.68246858281047
cvd;2014;2;68;7.4152464722606
cvd;2014;2;69;7.16123627549455
cvd;2014;2;70;6.91711137912789
cvd;2014;2;71;6.6795662900828
cvd;2014;2;72;6.44550574680353
cvd;2014;2;73;6.21223444464013
cvd;2014;2;74;5.97762715210297
cvd;2014;2;75;5.74025907481523
cvd;2014;2;76;5.49947930968637
cvd;2014;2;77;5.25541642878402
cvd;2014;2;78;5.00891401625588
cvd;2014;2;79;4.76140381944881
cvd;2014;2;80;4.51473301565442
cvd;2014;2;81;4.27096800106777
cvd;2014;2;82;4.03219887820474
cvd;2014;2;83;3.80036634730236
cvd;2014;2;84;3.57712694557587
cvd;2014;2;85;3.36376513718634
cvd;2014;2;86;3.16115335801479
cvd;2014;2;87;2.96975510979829
cvd;2014;2;88;2.78966228775162
cvd;2014;2;89;2.62065618128458
cvd;2014;2;90;2.46228161348847
cvd;2014;2;91;2.3139248775808
cvd;2014;2;92;2.17488789871334
cvd;2014;2;93;2.04445296167959
cvd;2014;2;94;1.92193415689027
cvd;2014;2;95;1.80671332627372
cvd;2014;2;96;1.69825974328577
cvd;2014;2;97;1.59613405699015
cvd;2014;2;98;1.49997815404021
cvd;2014;2;99;1.40949348266562
cvd;2014;2;100;1.3244109557842
cvd;2015;1;0;26.4611183676476
cvd;2015;1;1;32.7644163764168
cvd;2015;1;2;40.4540692050284
cvd;2015;1;3;49.5949239648906
cvd;2015;1;4;60.0437090607883
cvd;2015;1;5;71.3599542663575
cvd;2015;1;6;82.7577135972991
cvd;2015;1;7;93.1462328882211
cvd;2015;1;8;101.290553159923
cvd;2015;1;9;106.07507285168
cvd;2015;1;10;106.792597410848
cvd;2015;1;11;103.346958498922
cvd;2015;1;12;96.2809271135057
cvd;2015;1;13;86.6173661651132
cvd;2015;1;14;75.5849752983098
cvd;2015;1;15;64.3397176041489
cvd;2015;1;16;53.7722415070267
cvd;2015;1;17;44.4348188076793
cvd;2015;1;18;36.5679548051519
cvd;2015;1;19;30.181233545003
cvd;2015;1;20;30.8472076953748
cvd;2015;1;21;26.399543247666
cvd;2015;1;22;23.0352780541489
cvd;2015;1;23;20.5526504786058
cvd;2015;1;24;18.7785797655221
cvd;2015;1;25;17.5725639597554
cvd;2015;1;26;16.8233201621439
cvd;2015;1;27;16.442421742065
cvd;2015;1;28;16.3572380829169
cvd;2015;1;29;16.5043712623007
cvd;2015;1;30;16.8242718024665
cvd;2015;1;31;17.2575309778627
cvd;2015;1;32;17.74325400493
cvd;2015;1;33;18.2197416051327
cvd;2015;1;34;18.6273618309243
cvd;2015;1;35;18.913014053498
cvd;2015;1;36;19.0351240983
cvd;2015;1;37;18.9678703405265
cvd;2015;1;38;18.7034773306481
cvd;2015;1;39;18.2519251467643
cvd;2015;1;40;17.6381354353282
cvd;2015;1;41;16.8973441752049
cvd;2015;1;42;16.0697339432515
cvd;2015;1;43;15.1953949691891
cvd;2015;1;44;14.3103898495527
cvd;2015;1;45;13.4442754655871
cvd;2015;1;46;12.6190492902086
cvd;2015;1;47;11.8492336542492
cvd;2015;1;48;11.1427112746787
cvd;2015;1;49;10.5019448365071
cvd;2015;1;50;9.92529877441992
cvd;2015;1;51;9.40828434211409
cvd;2015;1;52;8.94463859852062
cvd;2015;1;53;8.52721072658552
cvd;2015;1;54;8.14866430522081
cvd;2015;1;55;7.80201759557012
cvd;2015;1;56;7.48104361493177
cvd;2015;1;57;7.18054539425998
cvd;2015;1;58;6.89651528240067
cvd;2015;1;59;6.62618413410421
cvd;2015;1;60;6.36796795833442
cvd;2015;1;61;6.12132522569266
cvd;2015;1;62;5.88654519147275
cvd;2015;1;63;5.66449346878495
cvd;2015;1;64;5.45634344517646
cvd;2015;1;65;5.26332005240872
cvd;2015;1;66;5.08647645297625
cvd;2015;1;67;4.92651611255841
cvd;2015;1;68;4.78366462411532
cvd;2015;1;69;4.65758937564227
cvd;2015;1;70;4.54736176095617
cvd;2015;1;71;4.4514562302948
cvd;2015;1;72;4.36778235421416
cvd;2015;1;73;4.29374897406708
cvd;2015;1;74;4.22636195452158
cvd;2015;1;75;4.16235765564716
cvd;2015;1;76;4.09837204638887
cvd;2015;1;77;4.0311401778111
cvd;2015;1;78;3.95771331094533
cvd;2015;1;79;3.87567317234184
cvd;2015;1;80;3.7833171204817
cvd;2015;1;81;3.67978695604423
cvd;2015;1;82;3.5651192240094
cvd;2015;1;83;3.44020587288684
cvd;2015;1;84;3.30666879092061
cvd;2015;1;85;3.16666636812406
cvd;2015;1;86;3.02266102538603
cvd;2015;1;87;2.87718100690218
cvd;2015;1;88;2.73260710834396
cvd;2015;1;89;2.59100691426508
cvd;2015;1;90;2.45402830912004
cvd;2015;1;91;2.32285342168666
cvd;2015;1;92;2.1982059015887
cvd;2015;1;93;2.08039944823983
cvd;2015;1;94;1.96941365604766
cvd;2015;1;95;1.86498367298198
cvd;2015;1;96;1.76669188853516
cvd;2015;1;97;1.6740520709557
cvd;2015;1;98;1.58657863100991
cvd;2015;1;99;1.50383590780114
cvd;2015;1;100;1.42546464094318
cvd;2015;2;0;32.6941469097048
cvd;2015;2;1;39.5410332701814
cvd;2015;2;2;47.7245640806843
cvd;2015;2;3;57.309120505573
cvd;2015;2;4;68.2015258139482
cvd;2015;2;5;80.0892426689523
cvd;2015;2;6;92.4018134600952
cvd;2015;2;7;104.322718454259
cvd;2015;2;8;114.872003042158
cvd;2015;2;9;123.058526945357
cvd;2015;2;10;128.070356287186
cvd;2015;2;11;129.447542879497
cvd;2015;2;12;127.179324329337
cvd;2015;2;13;121.692852374185
cvd;2015;2;14;113.741466950447
cvd;2015;2;15;104.235843835823
cvd;2015;2;16;94.0741351917781
cvd;2015;2;17;84.0153593164941
cvd;2015;2;18;74.6149562197291
cvd;2015;2;19;66.2173018477893
cvd;2015;2;20;46.9642876943073
cvd;2015;2;21;42.0446310757114
cvd;2015;2;22;38.0545350194295
cvd;2015;2;23;34.9053126475802
cvd;2015;2;24;32.4949686482267
cvd;2015;2;25;30.7215606712356
cvd;2015;2;26;29.4894897932876
cvd;2015;2;27;28.7110805142143
cvd;2015;2;28;28.3054160991643
cvd;2015;2;29;28.1959416279172
cvd;2015;2;30;28.3079790056848
cvd;2015;2;31;28.5670206308426
cvd;2015;2;32;28.8984182655947
cvd;2015;2;33;29.2287876948954
cvd;2015;2;34;29.4890719900304
cvd;2015;2;35;29.6187787541783
cvd;2015;2;36;29.5705310383348
cvd;2015;2;37;29.3138806202851
cvd;2015;2;38;28.8374242542226
cvd;2015;2;39;28.1486403814806
cvd;2015;2;40;27.2714138771701
cvd;2015;2;41;26.2417566925404
cvd;2015;2;42;25.1025898092334
cvd;2015;2;43;23.898537271829
cvd;2015;2;44;22.6715162611873
cvd;2015;2;45;21.4575896863341
