year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_immig_comorb;f_pop_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_pop_comorb;f_comorb_pop;f_cancer_comorb;f_comorb_cancer;f_cvd_comorb;f_comorb_cvd;f_cancer_dead;f_cvd_dead;f_comorb_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;paf_cancer_comorb_fruit;paf_cancer_comorb_wholegrains;paf_cancer_comorb_greens;paf_cancer_comorb_meat;paf_cancer_comorb_salt;paf_cvd_comorb_fruit;paf_cvd_comorb_wholegrains;paf_cvd_comorb_greens;paf_cvd_comorb_meat;paf_cvd_comorb_salt;paf_comorb_fruit;paf_comorb_wholegrains;paf_comorb_greens;paf_comorb_meat;paf_comorb_salt;s_cancer;s_cvd;s_comorb;s_dead_cancer;s_dead_cvd;s_dead_comorb;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_emig_comorb;heal_cvd_pop;heal_cancer_pop;heal_comorb_pop;heal_comorb_cancer;heal_comorb_cvd;dr;dr_cancer;dr_cvd;dr_comorb;prev_alcohol;prev_bmi;prev_smoking;prev_inactivity;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_bmi;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_bmi;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;paf_cancer_other;paf_cvd_other;paf_comorb_other;paf_cancer_comorb_other;paf_cvd_comorb_other;calibration_cancer;calibration_cvd;calibration_comorb;calibration_cancer_comorb;calibration_cvd_comorb;calibration_mortality
2026;1;58;57912.6298009578;101.186959976817;0;177.554217395269;17.9682938157733;4.42591059052576;0.813231178494652;415.289605758078;182.313615065249;1050.47595793069;447.583356205693;32.2630027538769;5.50956956872204;36.6450707300246;7.75931583791646;51.2736515632565;25.3892592522105;39.2894861790128;77.7271182922875;26.148394553737;86880.9195796566;63893.9245386408;33118.4357425728;15937.087345586;158973257.641017;213554221.505813;116912037.493621;102765490.121919;0;0;0.807080058448056;0.908124516162496;0.650934261305547;0.842071175039217;0.882827344715494;0.00321793171971052;0.0107800189994923;0;0.0173762223405779;0;0.0228700410275657;0.0541157808767345;0.0153821163542207;0.0616333758909267;0.110000255564807;;;;;;;;;;;;;;;;1535.11120839307;6153.52559621212;294.672113539464;145.365656020465;284.165214760289;89.1434426899629;411.820330326483;329.153312723064;33.3099574890792;8.20483542468908;1.50758309398698;0.0756510023930901;0.125101945979493;0.0205755403513853;0.0289772393525153;0.0948164319770649;0.00173077715735021;0.0269600883936714;0.0131375180296819;0.0976514300352421;0.29364757327783;0.708001781066086;0.122068117329404;0.383884414615586;0.094004219363119;0.0875671843298926;0.160482557938255;0.013327759811786;0.239987976699075;0.0179681234889218;0.0398492884998077;0.0333957863451468;0.0275401327219266;0.0121829434232607;0.0310968549608143;0.00710342284713107;0.00613598562717359;0.00935088877139061;0.000287191484874018;0.0130861138465233;0.00749370282407683;0.00710342284713106;0.0179681234889218;0.000551850438107152;0.0251455145422986;0.00861000162717307;1.00126084710215
2026;1;59;59635.6962091064;122.609391439454;0;164.174913736949;18.2823755960952;4.67434103520466;0.911576984006675;480.702489880102;206.238427941974;1175.42730880209;500.750852606954;39.9823346808113;6.10019239700343;46.7443639210971;11.1773753610095;60.3304797183902;34.2593270708154;50.1620730156782;98.427908650335;34.7615757653738;86880.9195796566;58622.1485866077;33118.4357425728;14650.4432518786;188416338.09835;242931336.664058;127132293.506851;107464367.869426;0;0;0.802634579306889;0.907515834612665;0.652178036365949;0.838388826421804;0.880629282748549;0.00320026374783988;0.010772871398808;0;0.0173015513803596;0;0.0227469359561215;0.0540814707438681;0.0154110548372133;0.0613803985190829;0.109756437044395;;;;;;;;;;;;;;;;1804.64941836818;6971.20582798651;364.023968261909;173.965673187246;334.676072565471;106.909200369259;462.381068003245;303.912127128054;33.8433901373378;8.65289887837039;1.68746426566933;0.0746338633815366;0.12022534926645;0.01823463329955;0.0334112971681933;0.102407633328506;0.00203499709127961;0.0292416539847551;0.0146700800385965;0.103908950036967;0.293524408637047;0.709772281368706;0.124843072549207;0.39172690145155;0.0959361884159003;0.0891965530283946;0.16081933690573;0.0133222442199112;0.239473781771736;0.0195090370023089;0.0407182898845634;0.0340548046511419;0.0276071010509519;0.012177895757429;0.0309990500703262;0.00797841141850815;0.00688113058927913;0.010115901203363;0.000344093883545273;0.0141294240398825;0.00776389881036357;0.00797841141850815;0.0195090370023089;0.000663602794392772;0.0272493227122207;0.00892881913815881;1.07923122711429
2026;1;60;58831.0188841001;131.708501280848;0;147.334736252802;18.319480424702;4.79485262643793;0.993089084344814;548.676685807183;242.282626200857;1264.22842706899;548.629699380568;46.370563957674;5.84993020763616;53.0267357235694;13.4764182573795;69.9678681761027;40.2916620689293;56.6966505417054;112.05817767751;40.8695059340157;86847.3343688297;54963.1292765095;33116.0824049417;14237.2964642194;214469507.296607;268355016.780504;135731457.287462;115371434.484487;0;0;0.798112288809818;0.906903656433436;0.655232048123116;0.834525863442458;0.878358273684107;0.00318228985667461;0.0107656826338654;0;0.0172232057093587;0;0.0226216719779137;0.0540469610025119;0.0154821042538467;0.0611148662964265;0.109504386563758;;;;;;;;;;;;;;;;2035.1168440169;7669.08173311864;434.383329538023;195.249292489271;379.355735060977;125.49468920293;488.99519573411;288.041168859971;35.8148030033085;9.37399414528234;1.9415010194605;0.0741703775978716;0.125144376064133;0.0145890430104823;0.0336086138818405;0.100482701506443;0.0022139763945284;0.0292850835746092;0.0151493755453893;0.101923776647833;0.294110722227038;0.711246238717088;0.126874489230301;0.397250061491738;0.0973452782566326;0.0903405664759884;0.161099502371051;0.0133485001199413;0.23897286267275;0.0212512622010188;0.0413534491088782;0.0345183867219465;0.0276628457490351;0.0122019242301246;0.0308972799366256;0.0092230738243304;0.00794571668718528;0.0109915664949919;0.000403159054359115;0.0141663778057517;0.0081466932626568;0.0092230738243304;0.0212512622010188;0.000779473860873609;0.0273894907814908;0.00947614734471798;1.07139689496133
2026;1;61;57529.3528825774;132.185612024517;0;134.428412428783;18.3122948075127;4.91874503900062;1.11409603474604;591.827484410943;262.317696028578;1337.05221722741;595.686687099186;48.1536444157818;8.09683176686429;65.0007757269537;16.2441266513948;96.7292931016527;46.5004324902035;58.8162652873945;116.955497966783;45.3391145837896;86847.3343688297;52672.9988899883;33116.0824049417;14103.4600899369;239905371.575625;289071244.264897;145502858.119276;123109512.374869;0;0;0.793513037374385;0.906287955037561;0.659899487861511;0.830500887944715;0.876018505303028;0.0031640094186014;0.0107584523906528;0;0.0171415609337382;0;0.0224942432994613;0.0540122501103014;0.0155906691190661;0.0608380377956969;0.109244555438894;;;;;;;;;;;;;;;;2234.45836962108;8201.10701813456;527.921999553836;212.083002051223;417.09886299356;148.663619746798;514.937255601464;265.968542385413;36.2311379691878;9.73180761977342;2.20425498661417;0.0751258466758694;0.123165063263545;0.0167844356733726;0.0336734795412507;0.0963936932850576;0.00227094895835329;0.0276157847706095;0.0147500036486286;0.0939863238030449;0.295592871573018;0.712388545055002;0.128186280536058;0.399988726134078;0.0982528690909941;0.0909067615919817;0.161316499956549;0.0134148665024425;0.238483113972879;0.0229705585462158;0.041763157674701;0.0347480893910657;0.027706043093068;0.0122626608899521;0.0307919136669198;0.010167596825883;0.00875362501264077;0.0118652517191614;0.000427324456611753;0.015764633740981;0.010548863133658;0.010167596825883;0.0229705585462158;0.00082727966343759;0.0305195752166013;0.0118668779368846;0.998599794970602
2026;1;62;55697.2119996299;146.53178254362;0;124.2500948395;18.5222518766539;5.04838963725681;1.20499447677914;616.134149443645;284.342550295584;1400.85456101708;609.02101414759;59.8465888664985;8.02561851823974;70.9729583723576;19.1951930935954;106.151921494056;54.7719029140722;66.5422249558419;134.768882573654;52.7778012011815;86847.3343688297;46994.4971509189;33116.0824049417;13489.9681443479;259574298.452689;307738425.307051;140459850.814544;125358473.971076;0;0;0.788836732430851;0.905668704035913;0.665857932095879;0.826335702273021;0.873616805383362;0.00314542203197214;0.0107511803574566;0;0.0170570577756034;0;0.0223646456740455;0.0539773365353441;0.015729228020465;0.0605513940374811;0.108977689071778;;;;;;;;;;;;;;;;2392.26816608788;8696.12907047161;596.589239141274;236.027720687053;472.78003890252;164.042111742123;560.583304999664;257.235117810013;38.346639893937;10.4516870169645;2.49470148570186;0.0724174662855007;0.124049158094383;0.0146689250531301;0.035084255279563;0.100110033518023;0.00259740658524817;0.029030150341264;0.0160250973010712;0.096465289065214;0.297500357934465;0.713169365898041;0.128814713228135;0.40009906778291;0.0986870173775143;0.0909295589984316;0.161464763569116;0.0135002651146103;0.238000593079916;0.0248313969747658;0.0419593104720266;0.034757341892384;0.0277355683288066;0.0123408163474634;0.0306833848341404;0.0109215275306216;0.00940071763444557;0.0128247007320362;0.000547890275981827;0.0159915647802804;0.0108920558836643;0.0109215275306216;0.0248313969747658;0.00106083418442145;0.0309631313512749;0.0124256416240101;1.03423354975298
2026;1;63;51027.8469966469;149.093974297262;0;118.176250646845;19.0840539708887;5.3595359434293;1.39174965831984;613.443079596534;296.085183058629;1356.31971470444;597.407840488666;59.5878880063907;9.64737898185921;78.5491949439583;18.6510362146467;112.211761639145;68.9186040241115;69.5168149748343;141.311443665648;58.4861837800955;86847.3343688297;49535.7356332179;33116.0824049417;13101.5385683247;268154456.1632;307225624.869738;152949176.228684;121546030.843548;0;0;0.784083340739839;0.905045877454906;0.672697661985515;0.822054365687617;0.871162596444155;0.00312652753035569;0.0107438662274143;0;0.0169701830058833;0;0.0222328764678553;0.0539422187684767;0.0158882324440162;0.0602565744751569;0.108704822895795;;;;;;;;;;;;;;;;2432.91398769085;8622.49408827784;654.739284709909;248.243568908389;491.037332098408;187.150442779735;565.339248537299;237.411873038193;38.3391838342404;10.7671165735959;2.79597542969433;0.0715336799624839;0.126240809920742;0.0158401212443548;0.0306233097640702;0.113158096700294;0.00288297031021589;0.0296396426693046;0.0169206476733658;0.0960290089088831;0.299198468504426;0.713620172034247;0.12881422761791;0.397892594094178;0.0986866820585128;0.0904734678214966;0.161550339551462;0.0135762774853497;0.237520151860975;0.0262266096740919;0.041959158929432;0.0345722882958339;0.0277526138777756;0.0124103826430115;0.0305721726949856;0.0118619024935113;0.0102123788012342;0.0135582046501649;0.000595659542144019;0.0173134998699643;0.0116086327996796;0.0118619024935113;0.0262266096740919;0.00115222706202989;0.0334907471083549;0.0131425818357326;1.03679041381788
2026;1;64;47116.6620667841;158.515462031357;0;109.480758101279;19.3633941222116;5.50766992555491;1.55091246915625;616.987816009727;316.049158903043;1363.02310992067;622.468020074602;63.1469107997115;9.99575421334929;83.3890386645899;21.1982048205897;131.593228312711;73.0578575865816;75.5613769613745;156.881681101303;67.1318246746049;86847.3343688297;44465.4229109996;33116.0824049417;12688.2786089124;278587149.666863;312183969.367894;142635298.107123;119611889.236781;0;0;0.779252890709186;0.904419449660703;0.679966546322879;0.81768185523496;0.868667348863084;0.00310732599179083;0.0107365096976244;0;0.0168814423291957;0;0.022098934726321;0.053906895318993;0.0160571571983745;0.0599552854813702;0.10842722252935;;;;;;;;;;;;;;;;2479.3932682147;8698.57273519472;728.386817282666;265.616256989578;530.534312722692;213.526855082701;580.036322107243;231.964448151561;41.0265612861837;11.6694808936235;3.28602542838073;0.073636470078888;0.131445019875777;0.0147633761006083;0.0313090001759087;0.1079038765494;0.00331658580414424;0.0314260184428332;0.0185587256594438;0.0991513351406427;0.300052490475945;0.713811986040338;0.128240718731369;0.39368081272382;0.0982904938790764;0.0896015959064994;0.16158674607485;0.0136145015672093;0.237036118526806;0.0285182469845696;0.041780152654907;0.0342188555282096;0.0277598664261782;0.0124453655569197;0.0304587754650651;0.0129091068195166;0.0111209281407712;0.0147716753708921;0.000684350588202651;0.0179640970896828;0.0134708214935896;0.0129091068195166;0.0285182469845696;0.00132120958580341;0.0346815472717381;0.0151337728700621;1.07554330054734
2026;1;65;44022.2204885281;162.263358898235;0;107.078759129182;20.9725552201719;5.75416637048588;1.76504592638984;637.901834301584;323.77307051212;1515.30181528922;644.746778400985;68.2781336236679;12.3493805790662;91.8046403724759;25.5177994992017;140.499535997823;79.2443652696379;76.3721225024357;170.044873523722;71.906983003801;86792.9446468268;1800.70505782031;33069.1398537666;365.087442648738;284345169.805913;326072649.254916;5899348.01175111;3599882.85636092;0;0;0.774345474667468;0.90378939504782;0.687214938574083;0.81324246111085;0.866143590325291;0.00308781774787123;0.0107291104654898;0;0.016791327846874;0;0.021962821239463;0.053871364697084;0.0162255479906014;0.059649190139637;0.108146274320682;;;;;;;;;;;;;;;;2484.44238161403;9068.64060519518;791.689923413236;273.117222350426;588.208408005254;233.650066341682;607.990557286406;202.619329177584;39.6852289325136;10.8882969829478;3.33990069068023;0.0735452118144679;0.134609241872701;0.0167380836310081;0.0345862741343446;0.107406100628057;0.00362521443705402;0.0317518485833339;0.0193967409535295;0.0974611712275944;0.299573922736012;0.713816489689511;0.127148819108094;0.38795474902188;0.0975352302917977;0.0884135710625455;0.161587600834759;0.0135930823280821;0.236542923391924;0.0338541865186325;0.0414391588581138;0.0337379360846093;0.0277600367092816;0.0124257625093601;0.0303436782399827;0.0142517137253622;0.0122897417356773;0.0175848600935074;0.000792357941568784;0.0198255535820891;0.0138838655414518;0.0142517137253622;0.0338541865186325;0.00152543912210557;0.0381679459054096;0.0155644230474099;1.05953034299039
2026;1;66;42052.0917564215;171.362059710634;0;95.7206103642306;20.488214083395;5.65008899547197;1.85371459704167;662.23090132542;346.865351594871;1418.09028606672;643.938076508275;73.2910182155281;12.880858915604;94.5741750396586;27.894888209467;161.187781731306;98.8774133755073;82.1958833998776;188.297552157973;80.4733244333143;86792.9446468268;1728.91259196255;33069.1398537666;343.590314163593;302036668.020856;339786597.91365;6016560.45546743;3530402.79977018;0;0;0.769361251047519;0.903155687603684;0.694034601306807;0.808758102381999;0.863603612453088;0.00306800339247706;0.0107216682236033;0;0.0167002838624199;0;0.0218245386049632;0.0538356253892726;0.0163839261516553;0.0593397920517836;0.107863341724408;;;;;;;;;;;;;;;;2599.79181224539;9394.85969672964;880.176164989261;296.076002882315;650.585412089774;266.612323583439;644.252174975556;192.352519401664;41.1714841974552;11.3539691085043;3.72507730190832;0.0703730151621514;0.137458559446131;0.0155585138236411;0.0336936384956565;0.119431911561821;0.00400843984778574;0.0325732382107328;0.0205781688898757;0.0972020063905316;0.297859110947402;0.713705364754961;0.125490667590943;0.381923499114802;0.0963858694176772;0.0871588696589421;0.161566509620081;0.013516324919486;0.236035583564676;0.0331714594235528;0.040920863574862;0.0332308665263208;0.0277558350549205;0.0123555141563902;0.0302273192747082;0.0154906677580227;0.013374984677123;0.017289181915508;0.000893555057214078;0.0195340949432404;0.0152834707717317;0.0154906677580227;0.0331714594235528;0.00171439721485609;0.0374786060411747;0.0170744785120916;1.05624776063048
2026;1;67;41099.3279670192;178.433008507265;0;84.2831024671204;19.4023844710779;5.48886116228307;1.89492464012076;697.904388885589;368.539265840017;1426.6435312629;677.135554742754;80.0003338819345;15.3379204918516;113.395866125337;28.647645721336;181.201020606655;111.945977362187;87.9800850110607;203.105785610667;88.0855486016732;86792.9446468268;1637.78895760601;33069.1398537666;321.040400601376;329428287.389649;358648790.92602;6216334.90608333;3481818.75982401;0;0;0.76430044643428;0.902518300492307;0.700087465728742;0.804246779675731;0.861058078503169;0.0030478837899717;0.0107141826548578;0;0.016608675424961;0;0.0216840912876946;0.0537996758349166;0.0165244536681045;0.059028328078875;0.107579610064489;;;;;;;;;;;;;;;;2793.26558065971;9843.12272346687;1002.29970094401;331.746846783083;730.245175831727;304.447701813303;696.55377309999;155.786914354592;35.8629134357011;10.1454825316429;3.50253436308968;0.0703939345514318;0.135430427308087;0.0163263561887978;0.0304938122651956;0.119160214795032;0.00427021176239788;0.0323308304218042;0.0211145542117133;0.0937621265099519;0.295150612466833;0.713550293009886;0.123041887222857;0.376975676823133;0.0946831135110708;0.0861269754865868;0.161537075644906;0.0133950643469566;0.235510002162796;0.0341420572287196;0.0401544122693498;0.0328144871972124;0.0277499717028131;0.0122445384368091;0.0301100589573845;0.0167020640148372;0.0144421269686673;0.0178638523372524;0.00100173177116829;0.0218029439912483;0.0163571254260495;0.0167020640148372;0.0341420572287196;0.00191454691929652;0.0416705953145077;0.0183302445496526;1.01568306973918
2026;1;68;39425.1402088522;195.066330655824;0;73.1074578671549;18.4244914129951;5.1240903428985;1.95260595465794;705.527135012856;384.814362600209;1474.82180368795;720.674406529138;86.1741892524019;16.6933044322592;119.010701430139;35.6785602464704;210.348949923493;123.503078526107;96.8703259985936;235.0685360728;104.041177199332;86792.9446468268;1506.57900481881;33069.1398537666;309.154279090989;348257396.263755;378580781.585149;6045160.50951867;3539247.44115559;0;0;0.759163357438044;0.901877205803098;0.705122499340287;0.799721378335077;0.858514765523079;0.00302746008270858;0.0107066534294952;0;0.0165167639511509;0;0.0215414856746236;0.0537635144120152;0.0166413199258052;0.0587156848156638;0.107295945664507;;;;;;;;;;;;;;;;2875.93121860645;10311.5824047288;1136.5769141786;349.853577573816;819.86806774536;350.150494629373;729.973295581595;132.850580464329;33.4809122131454;9.31147650685257;3.54826774261229;0.0712867306500819;0.136867269058484;0.0155809097185986;0.0333010416449107;0.11527318178932;0.00486279250812537;0.0344539556232909;0.0232522027471962;0.0971081666627302;0.291690984651025;0.713381595381347;0.119560648434644;0.374499895967416;0.0922513632787481;0.0856097622296539;0.161505053010662;0.0132401320449051;0.234963085152255;0.0367657114053557;0.0390626975742408;0.0326060055260982;0.0277435930678789;0.0121027503029236;0.0299921557603413;0.0175880279025346;0.0152329291389961;0.0193167686900153;0.00112868339529272;0.0222395425087004;0.0181181938209547;0.0175880279025346;0.0367657114053557;0.00214822927401924;0.0423286427861332;0.0200803477786801;1.04582208800402
2026;1;69;38194.1564155978;204.609921670197;0;63.335301949505;17.133283174984;4.80125165703197;1.96406053360593;733.158356337756;413.246646710247;1528.73327906167;755.946462986488;99.8147110280281;18.8416284028644;141.843387107891;40.8284676216112;234.771104934728;141.020755448868;103.274646257243;256.966608912809;115.772607448877;86792.9446468268;1448.7347847385;33069.1398537666;300.349763391393;371823571.916052;396928869.631739;6206423.16737201;3605098.06436731;0;0;0.753950352365977;0.901232374583537;0.708981283505289;0.795188995932222;0.855977661863242;0.00300673369774038;0.010699080205489;0;0.0164246934689078;0;0.0213967301243285;0.0537271394390216;0.016730865905318;0.0584023509512961;0.107012794083221;;;;;;;;;;;;;;;;3000.98576362525;10719.9553564399;1283.0441587268;381.726295250944;912.570585515726;393.321995632629;776.539901850818;120.346457154503;32.5557764164143;9.12308947846581;3.732005999512;0.0718354443236681;0.140133898438838;0.0156189523977974;0.0338451581053372;0.116900536374152;0.00525979938060783;0.0350209225050694;0.0244188066634658;0.0959708368114296;0.287721501806113;0.713064149411869;0.114807086929972;0.375602539953863;0.0889096815797413;0.0858401869283637;0.161444787936698;0.0130623069803352;0.234392717744023;0.0392983404161791;0.0375679661781978;0.0326988685679511;0.0277315898746427;0.011940016300155;0.0298737526656913;0.0188469153258783;0.0163519588620696;0.0207388763266794;0.00135409163648489;0.0253836441341249;0.0194583270565246;0.0188469153258783;0.0392983404161791;0.00256588415143919;0.0480997655067122;0.021538766138844;1.02484946322966
