year;sex;age;pop;immig;emig;born;dead
2056;1;51;72103.8109283;379.791980402;422.234222296;0;77.5753943085
2056;1;52;71839.2659127;352.196704628;399.60060789;0;86.2809627689
2056;1;53;70549.3345275;322.336257255;380.524977335;0;111.8667215547
2056;1;54;69019.4456119;301.589272879;371.421047342;0;104.0214399642
2056;1;55;67206.9791388;285.776567189;357.658203669;0;113.5683820328
2056;1;56;67650.1048775;262.450671893;348.795157527;0;132.2675699949
2056;1;57;68789.2834224;236.522247277;353.500161387;0;142.6840837994
2056;1;58;66684.4925161;221.804314986;310.3728544;0;140.9265964725
2056;1;59;65048.2359261;205.487107975;280.730190388;0;163.9696217741
2056;1;60;66360.8974682;187.265873233;268.056851383;0;185.3248159574
2056;1;61;69767.5856263;174.032289085;263.761487658;0;201.0672823106
2056;1;62;72726.5297183;163.254441327;265.3114663;0;240.0154383792
2056;1;63;74376.6716539;154.743929917;258.622167973;0;274.4713421211
2056;1;64;76422.7452235;143.174367643;269.982324275;0;327.0111366773
2056;1;65;76777.3235897;138.1793284492;266.06416717;0;358.7910126387
2056;1;66;76604.1804699;120.1316419256;262.568234913;0;400.16212218
2056;1;67;72679.030966;104.7248809847;223.249400615;0;407.096775274
2056;1;68;70623.1401912;91.2505887737;204.077261755;0;457.860026811
2056;1;69;66092.9794594;79.5423629304;184.31664098;0;466.954467758
2056;1;70;64652.6628902;68.3364740937;147.032135468;0;507.310674153
2056;1;71;62829.3934136;61.2091206515;145.679852629;0;549.118575182
2056;1;72;59706.8484778;55.119282224;141.014456927;0;593.110006884
2056;1;73;57474.1879311;49.3831047387;134.913323828;0;637.232791393
2056;1;74;56777.8242155;44.9304749268;132.224746134;0;672.093733669
2056;1;75;54729.6505882;40.3292077909;122.383260646;0;741.857997854
2056;1;76;55290.1787811;35.1567943484;122.590831315;0;829.732732389
2056;1;77;52737.3785531;32.3103375111;113.065959906;0;881.243465948
2056;1;78;49846.0499251;28.7526332611;106.571893976;0;960.233955538
2056;1;79;49208.9420542;25.5971886529;100.5309076058;0;1084.197826441
2056;1;80;48276.3054014;21.746357695;68.3627982315;0;1172.392017498
2056;1;81;48215.344486;17.8144392076;64.9135533656;0;1370.128462503
2056;1;82;48359.1850706;16.5429338843;61.4053951636;0;1551.24342676
2056;1;83;45446.8789616;14.1298939779;55.6732107066;0;1706.525392808
2056;1;84;43874.6248865;12.5776874718;52.7542468511;0;2019.684855059
2056;1;85;41233.30872237;10.5437824626;46.956395436;0;2168.052808404
2056;1;86;37409.4768382;8.9178366238;44.5500800884;0;2329.830081412
2056;1;87;33965.65808006;6.7478360352;40.2876188694;0;2518.015554721
2056;1;88;32033.74054845;5.9729472992;37.0738353328;0;2815.794199471
2056;1;89;30019.31654292;4.5985429249;32.4886255371;0;3201.13614986
2056;1;90;26442.13939797;4.2109591188;23.3093164401;0;3436.567721669
2056;1;91;22681.20300072;3.2535598705;20.3207563555;0;3343.393354791
2056;1;92;18749.97294255;2.2426025805;17.0642959185;0;3358.779141064
2056;1;93;14354.4090314;1.5741165687;13.7684321676;0;2933.503063897
2056;1;94;10712.58471126;0.6975355211;10.8341379376;0;2669.542814811
2056;1;95;7761.20414539;0.511231986;7.8207854717;0;2345.214451981
2056;1;96;5516.39277543;0.3323903117;6.0429344099;0;1960.516074165
2056;1;97;3826.401994259;0.323246944;3.9513724432;0;1589.715634394
2056;1;98;2544.553774152;0.18467913;2.6575591959;0;1164.506367905
2056;1;99;1682.289517658;0.1116417462;1.8108613005;0;799.946030626
2056;1;100;2507.3962884128;0.3305137198;2.8131708659;0;1537.4205047708
2056;2;0;53942.144696947;535.750293468;64.2421232852;0;63.5489312492
2056;2;1;54751.060024037;834.690146592;345.2083885972;0;7.1855434322
2056;2;2;55478.02883122;782.064824006;387.3596624277;0;4.0475808346
2056;2;3;56139.26709464;780.911641496;441.3817760677;0;4.3898878981
2056;2;4;56677.12961866;712.309502477;469.3932661774;0;4.0175707704
2056;2;5;57102.01243973;669.93106829;501.0396559658;0;3.4050906553
2056;2;6;57435.34228211;637.091287263;501.9966142452;0;3.0096126266
2056;2;7;57677.50164174;599.9710413;484.9894708554;0;3.4598798913
2056;2;8;57875.76610094;566.001927199;429.5021800113;0;3.455155888
2056;2;9;58041.59811915;552.548817173;385.828700782;0;2.8533889181
2056;2;10;58169.02694099;529.622640312;345.91498347;0;2.8527545214
2056;2;11;58252.43640888;516.791906032;318.205597106;0;3.1982952258
2056;2;12;58281.01235402;493.35441015;289.681814676;0;3.1835391
2056;2;13;58258.28634704;474.738984216;263.212852335;0;3.3756133231
2056;2;14;58206.12210197;466.206508681;232.121516194;0;3.7147910031
2056;2;15;58109.14666062;447.029599855;204.966980153;2.5650919162;4.5513829193
2056;2;16;58024.84474157;466.710179701;175.684665064;5.0039246157;4.5006486395
2056;2;17;57839.56896809;463.468256111;141.49268322;4.7967531381;4.6540159206
2056;2;18;57734.795292;540.988893608;133.388471796;13.6097443406;6.913851024
2056;2;19;57717.9575257;747.599149326;260.750992722;30.7641119689;8.5227731572
2056;2;20;57794.4516792;905.623183329;360.745288051;57.3195569473;12.6967632215
2056;2;21;57976.0082832;1013.434760092;433.293825726;126.4557247205;9.896440023
2056;2;22;58281.8763566;1232.749894241;498.226914204;259.968212217;12.0914425133
2056;2;23;58832.9731135;1460.750440815;608.852049009;438.105341158;9.1200553871
2056;2;24;58731.1327177;1609.62029606;695.47598025;669.298445695;12.5365139898
2056;2;25;58700.4354216;1680.16475603;781.606291941;896.04660095;8.1198750979
2056;2;26;58723.4724019;1681.21683878;847.962993402;1236.553317456;6.8020561512
2056;2;27;58813.2424399;1660.42584443;866.287239492;1641.214434399;9.4677137353
2056;2;28;58986.2804902;1642.4474359;861.412598073;2167.260671986;9.2195721162
2056;2;29;59854.7399008;1595.14215397;852.995843293;2736.760220793;10.2804062128
2056;2;30;60895.2519649;1532.53642922;839.936462795;3312.28628774;10.5693184143
2056;2;31;61798.3308364;1458.43335307;814.617121759;3783.19075315;13.6113131946
2056;2;32;62494.5506984;1373.07387169;789.27994404;4202.35184679;13.3870000041
2056;2;33;63769.6229276;1270.31349879;754.275121371;4442.28881053;16.7194114366
2056;2;34;65780.115801;1188.81594661;730.86164465;4550.17879764;17.8770885846
2056;2;35;70225.7311271;1084.64903028;708.729960672;4584.33316824;21.5467330857
2056;2;36;69742.8808018;995.95841384;677.008387136;4067.27237241;20.4366198696
2056;2;37;70656.2604862;911.712659909;645.24248327;3511.05017513;20.3065381619
2056;2;38;71783.690334;847.273580197;611.567918824;2982.733104466;21.6414291601
2056;2;39;72017.7854136;774.882823297;580.368080484;2388.409794359;29.0149118353
2056;2;40;73876.4791705;712.598989414;554.288254771;1840.540888789;25.9689928705
2056;2;41;72488.3816064;663.812183608;522.610539466;1276.092346962;23.8542136704
2056;2;42;73297.4333605;607.583753592;495.698093903;913.617434018;27.1286466516
2056;2;43;72808.3218136;555.816980484;461.632432441;576.4326122;36.4643721545
2056;2;44;73178.0742991;505.929056454;438.282279874;336.275492445;29.1328915582
2056;2;45;72744.0230742;462.57480785;402.585164621;197.0396398708;29.9605099893
2056;2;46;74432.6512369;420.785225878;379.372470839;123.3542523353;44.0162228735
2056;2;47;72814.917307;389.831963478;352.997745466;74.0972805079;36.4367838807
2056;2;48;71985.6302025;353.107791342;337.149906916;40.8532943534;44.6754186558
2056;2;49;71109.2649812;322.471842065;315.855591666;46.0649532313;54.4219533001
2056;2;50;70645.7943976;298.511148027;301.04378663;0;58.6891307357
2056;2;51;68846.7510972;275.953254423;283.908612655;0;53.8533013638
2056;2;52;68170.5530437;257.837379182;266.852486721;0;64.3667405848
2056;2;53;67405.2148506;236.704097524;258.346871114;0;70.8898898266
2056;2;54;66125.8043143;220.440401089;247.226148118;0;68.5273133159
2056;2;55;63828.7624944;203.961001254;239.034798732;0;66.1988166439
2056;2;56;63423.6166297;189.360605648;228.840110548;0;73.1062194615
2056;2;57;62484.6311538;173.621954649;217.354702872;0;95.2253428552
2056;2;58;62325.6228643;158.406335986;204.978053279;0;97.602948179
2056;2;59;62580.6780551;144.6754678543;199.357923885;0;109.2752440948
2056;2;60;64512.9168925;130.8445926452;193.503536564;0;133.3039087606
2056;2;61;67444.9071859;122.5515943729;189.732313144;0;138.4654357262
2056;2;62;71271.6675823;114.0471419141;190.461767528;0;168.8128607784
2056;2;63;72968.1430496;106.0708466262;186.515719589;0;200.1180742162
2056;2;64;74668.3584554;101.5434918587;200.582080075;0;218.9872294984
2056;2;65;75014.2111858;93.9242886054;207.646874578;0;257.417963436
2056;2;66;75549.1150291;86.5113176392;210.753392251;0;279.7183736344
2056;2;67;71851.7727899;75.7486462639;189.493855952;0;300.2057245416
2056;2;68;69722.0090713;67.019319088;171.313336481;0;337.54541515
2056;2;69;66446.8009349;59.8722114901;163.590415418;0;348.942817984
2056;2;70;64428.5140389;54.0658692317;114.5173311534;0;377.542247008
2056;2;71;62325.8612896;47.4931016209;113.1140832568;0;370.928295275
2056;2;72;59515.7120868;42.4931225929;110.0765232021;0;433.953888775
2056;2;73;57696.9702916;41.2435154656;107.9556518007;0;468.521203654
2056;2;74;57041.8563776;34.9105780052;103.9976153751;0;516.451126286
2056;2;75;55974.6863841;36.0864735681;98.399635217;0;572.452927532
2056;2;76;56669.3797361;31.7634524329;99.6900122038;0;639.836913819
2056;2;77;54271.0122771;29.2363063125;91.3051726803;0;675.827699642
2056;2;78;51776.2192449;28.3289149193;88.1461582304;0;762.050568714
2056;2;79;51226.8637617;24.4257490285;84.438025357;0;879.42251852
2056;2;80;50445.6556953;21.4511775907;56.4719486865;0;962.286564947
2056;2;81;51069.8693881;21.4137631159;54.8720841783;0;1104.130548636
2056;2;82;51554.2799439;18.4605338087;52.6419553;0;1293.565594118
2056;2;83;49091.5890714;16.1941651472;48.4862647744;0;1410.352408909
2056;2;84;47926.8840394;14.7041896665;46.7937471163;0;1649.725629653
2056;2;85;45672.26926019;11.1255914624;42.7921417627;0;1797.414166392
2056;2;86;42352.1412439;10.5116814515;40.8158472541;0;1954.299804677
2056;2;87;38918.17857363;8.4168762952;37.8403446305;0;2232.565753058
2056;2;88;37670.37350199;7.045618806;34.7628619595;0;2450.595548251
2056;2;89;36098.70171255;6.2394785107;31.0068169405;0;2797.696348379
2056;2;90;32843.88065665;4.8760964287;16.2011012644;0;3078.07846763
2056;2;91;29262.65351998;3.7162101909;14.6814581705;0;3331.385615503
2056;2;92;25441.40897201;2.7627210436;12.587876083;0;3400.989236597
2056;2;93;20008.75288118;2.3966647599;10.5763178749;0;3295.958465006
2056;2;94;16037.07450161;1.4779501897;8.7617318805;0;2897.502025957
2056;2;95;12496.73748217;1.0328226961;6.8646852618;0;2771.490990465
2056;2;96;9732.50897551;0.6752553557;5.7060245286;0;2500.193207092
2056;2;97;7316.293820545;0.5791533992;4.1491902597;0;2210.388620634
2056;2;98;5331.807332556;0.1705327442;2.9642392646;0;1835.825643879
2056;2;99;3823.459028264;0.1709247337;2.1801277438;0;1476.493339191
2056;2;100;6672.7686585368;0.3168994585;4.0021325783;0;3548.3620167519
2057;1;0;56731.582879689;547.464863824;67.603926847;0;82.6611341659
2057;1;1;57534.551467509;874.944237701;362.9258315387;0;14.4784707757
2057;1;2;58294.98341647;830.112004895;407.4684794665;0;5.5716207982
2057;1;3;59010.07791391;831.21213318;464.8126436562;0;4.7993843569
2057;1;4;59615.95086856;762.54161086;494.9942268025;0;4.2249207649
2057;1;5;60110.02189145;713.788430586;528.8557635875;0;4.8152836368
2057;1;6;60527.07962965;678.752958619;530.2059422943;0;3.7497675514
2057;1;7;60863.0507354;640.76114536;512.7244834428;0;3.270173462
2057;1;8;61155.71279262;612.871182758;454.638044909;0;2.6643399584
2057;1;9;61406.90358535;594.797373766;408.929608653;0;3.1235085668
2057;1;10;61616.96499098;578.807523074;367.070122859;0;3.6040241052
2057;1;11;61781.63214638;562.894443551;338.213521214;0;3.6182563172
2057;1;12;61895.81164537;544.773985929;308.432550584;0;4.0785629237
2057;1;13;61958.49799451;530.23232626;280.93377696;0;5.323849171
2057;1;14;61981.90554668;522.170892786;248.409449567;0;6.8495817059
2057;1;15;61963.80320736;507.914880662;219.98445827;2.7029444709;7.9584959769
2057;1;16;61939.613143;526.415399258;189.071200305;5.2872026588;8.5583268241
2057;1;17;61897.8326367;512.915966285;152.833913132;5.0091766403;10.4239556865
2057;1;18;61750.7721791;532.540759413;138.364527197;14.206753213;10.6191144773
2057;1;19;61609.6237389;626.185315136;217.218018192;32.0938164606;16.6447887873
2057;1;20;61548.5796763;763.744883866;286.632579751;59.7709095824;16.3440960717
2057;1;21;61594.2150461;891.669046814;342.451275697;132.5491395667;23.8189276061
2057;1;22;61878.3538421;1108.151060681;396.911385893;273.862846256;17.9623171897
2057;1;23;62249.2886088;1330.497857958;491.142073877;461.603416927;29.3213303325
2057;1;24;62819.0310942;1495.814939324;594.167954819;714.136143865;24.3947896555
2057;1;25;62638.8729454;1589.04017258;684.705739561;956.373246524;23.3089379846
2057;1;26;62491.3201236;1620.5207559;767.270768621;1319.805368034;25.8909009202
2057;1;27;62453.0890783;1654.11907337;816.270574576;1751.133282394;24.6927613577
2057;1;28;62483.9322543;1650.13657167;853.373147252;2312.003925374;28.2980370958
2057;1;29;62601.9322323;1649.03094438;865.025013836;2887.381975327;29.2613200701
2057;1;30;63465.984513;1630.79106126;878.328616324;3485.54067201;30.229603931
2057;1;31;64546.4273597;1600.06978936;866.827696429;3991.35957042;26.5057194997
2057;1;32;65489.519762;1540.93070968;850.177257804;4449.77352724;27.0127883722
2057;1;33;66261.9266538;1463.16773429;820.226144093;4660.20500942;28.670322124
2057;1;34;67287.4810339;1384.84789897;803.486270323;4719.24818641;30.844226444
2057;1;35;69806.5169861;1309.61656259;791.687589031;4586.02565973;35.5910398673
2057;1;36;74037.9493826;1219.87600634;790.837966834;4380.71421988;38.6683165372
2057;1;37;74151.8661459;1136.14113972;770.439978024;3704.07544151;35.1727994904
2057;1;38;75137.3305059;1056.860065468;751.608300922;3136.86263099;39.5688514371
2057;1;39;75975.2950752;985.625800787;722.288774822;2542.266971897;47.3021017267
2057;1;40;76279.7946518;915.048177766;698.867081906;1914.366041176;47.8153537737
2057;1;41;78118.501832;854.416920096;667.954867339;1386.262213895;47.0658752364
2057;1;42;77491.2744558;788.280887892;645.973905876;962.857304578;42.0032102913
2057;1;43;77566.9436007;725.2438076;620.353248121;618.033592314;58.5890227464
2057;1;44;77085.9226153;672.80204461;599.93415554;355.964156085;56.0799468229
2057;1;45;77204.5792783;628.964506147;577.357018814;210.9367461674;55.5726874104
2057;1;46;76534.4386906;577.428232764;551.892867028;128.2148824531;60.3534654549
2057;1;47;78469.1284365;535.826805065;522.889768895;80.4867192356;68.3826343643
2057;1;48;76801.9520351;487.24536818;493.464298621;43.7815763192;72.4586042604
2057;1;49;76035.8765685;454.211589442;474.263801483;49.4878074119;67.318846691
2057;1;50;74875.0452615;409.407357235;452.669489497;0;74.8884478859
2057;1;51;74215.7225086;379.643389197;425.69487095;0;78.9393292351
2057;1;52;71969.5108007;352.053204564;401.027927258;0;85.3254054766
2057;1;53;71664.8073648;322.196321375;384.481245073;0;112.1736240201
2057;1;54;70375.9411003;301.450819717;370.075774762;0;104.7684718803
2057;1;55;68832.0810686;285.638392316;358.105273567;0;114.8976615709
2057;1;56;67001.699581;262.313696353;337.972379311;0;129.6208741046
2057;1;57;67419.1552624;236.388021059;328.180104123;0;139.1575323409
2057;1;58;68535.9412111;221.673657558;333.241892717;0;141.7739767466
2057;1;59;66429.5428221;205.359447185;296.11812179;0;164.1910193059
2057;1;60;64787.8049725;187.14346104;269.610403473;0;177.9640115647
2057;1;61;66087.4009139;173.917648974;260.028708451;0;187.3854946079
2057;1;62;69443.5307938;163.148795649;261.984016395;0;225.2196118403
2057;1;63;72360.5353718;154.642622917;258.273769283;0;262.3632001401
2057;1;64;73942.9741167;143.082765706;266.19542655;0;310.5848761413
2057;1;65;75948.8287834;138.0947904752;263.183332865;0;348.8278974065
2057;1;66;76246.0360466;120.0537151126;259.791156011;0;391.5501026843
2057;1;67;76063.5837341;104.6534599997;226.725816218;0;418.524379347
2057;1;68;72106.9167414;91.1900443727;203.943847238;0;459.360422061
2057;1;69;70026.9497083;79.4871501724;189.364527004;0;486.313106604
2057;1;70;65510.1449436;68.2861608227;145.868632841;0;505.25204425
2057;1;71;64018.5869316;61.1632426315;145.111967508;0;550.127233875
2057;1;72;62134.680672;55.075884593;143.587293294;0;606.201332092
2057;1;73;58975.6484333;49.3424314047;138.794478466;0;641.747997909
2057;1;74;56726.7541921;44.8911491498;132.648392125;0;659.676496298
2057;1;75;55944.4221715;40.2929005829;129.841406921;0;743.853538251
2057;1;76;53850.5245966;35.1233337654;119.992685115;0;794.256640031
2057;1;77;54312.0894215;32.2793112591;120.004637718;0;890.364032329
2057;1;78;51677.9166236;28.7239361961;110.455066291;0;977.730798813
2057;1;79;48713.5871412;25.5726025659;103.83850761;0;1054.196878646
2057;1;80;48015.1904785;21.7244324623;69.9987398233;0;1145.477268246
2057;1;81;46916.8868572;17.795041239;66.3012980174;0;1310.91228744
2057;1;82;46696.693722;16.5254172115;62.7275182968;0;1472.448662839
2057;1;83;46593.604352;14.1144410064;59.0898441401;0;1720.605315436
2057;1;84;43437.0319362;12.5644794519;53.22964358;0;1969.181861384
2057;1;85;41677.9121912;10.5327024187;50.095106792;0;2157.150290857
2057;1;86;38812.0699214;8.9082151638;44.2643513375;0;2385.882665252
2057;1;87;34828.27544571;6.7405423058;41.6004399273;0;2546.341495161
2057;1;88;31225.15037781;5.9668583904;37.1976402671;0;2709.276920509
2057;1;89;28956.84494919;4.5933495393;33.7590660066;0;3047.729882473
2057;1;90;26582.41129619;4.2066936784;23.6312001659;0;3417.480739814
2057;1;91;23059.19006272;3.2499944882;20.5078789554;0;3365.691450903
2057;1;92;19249.35145091;2.2397037267;17.536338718;0;3416.554914928
2057;1;93;15577.02308691;1.5722489265;14.3973045133;0;3160.124800941
2057;1;94;11497.03951268;0.6964136572;11.3101302395;0;2846.755802623
2057;1;95;8235.60987042;0.5103561476;8.5823565811;0;2468.902840317
2057;1;96;5728.271971477;0.3319509243;5.9604697115;0;2027.303655165
2057;1;97;3903.661221538;0.3228589298;4.4323226107;0;1608.622090129
2057;1;98;2627.008686356;0.1844254088;2.7991106594;0;1196.77862266
2057;1;99;1725.092606903;0.1113732045;1.8453935078;0;817.727146935
2057;1;100;2597.0593691445;0.3302363921;2.9871162704;0;1589.9695570483
