year;sex;age;flow;N
2011;1;62;healthy_cvd;1281
2011;1;62;healthy_healthy;48724
2011;1;63;NA_cancer;4
2011;1;63;NA_cvd;3
2011;1;63;NA_healthy;140
2011;1;63;cancer_cancer;1659
2011;1;63;cancer_comorb;79
2011;1;63;cancer_cvd;16
2011;1;63;cancer_healthy;265
2011;1;63;comorb_cancer;19
2011;1;63;comorb_comorb;381
2011;1;63;comorb_cvd;58
2011;1;63;comorb_healthy;5
2011;1;63;cvd_cancer;5
2011;1;63;cvd_comorb;107
2011;1;63;cvd_cvd;7511
2011;1;63;cvd_healthy;623
2011;1;63;healthy_cancer;581
2011;1;63;healthy_comorb;53
2011;1;63;healthy_cvd;1427
2011;1;63;healthy_healthy;48924
2011;1;64;NA_cancer;3
2011;1;64;NA_comorb;1
2011;1;64;NA_cvd;11
2011;1;64;NA_healthy;146
2011;1;64;cancer_cancer;1800
2011;1;64;cancer_comorb;74
2011;1;64;cancer_cvd;4
2011;1;64;cancer_healthy;294
2011;1;64;comorb_cancer;28
2011;1;64;comorb_comorb;452
2011;1;64;comorb_cvd;75
2011;1;64;comorb_healthy;8
2011;1;64;cvd_cancer;3
2011;1;64;cvd_comorb;124
2011;1;64;cvd_cvd;8080
2011;1;64;cvd_healthy;656
2011;1;64;healthy_cancer;675
2011;1;64;healthy_comorb;80
2011;1;64;healthy_cvd;1493
2011;1;64;healthy_healthy;48136
2011;1;65;NA_cancer;3
2011;1;65;NA_cvd;8
2011;1;65;NA_healthy;168
2011;1;65;cancer_cancer;1930
2011;1;65;cancer_comorb;99
2011;1;65;cancer_cvd;10
2011;1;65;cancer_healthy;306
2011;1;65;comorb_cancer;15
2011;1;65;comorb_comorb;573
2011;1;65;comorb_cvd;65
2011;1;65;comorb_healthy;13
2011;1;65;cvd_cancer;8
2011;1;65;cvd_comorb;164
2011;1;65;cvd_cvd;8721
2011;1;65;cvd_healthy;719
2011;1;65;healthy_cancer;731
2011;1;65;healthy_comorb;80
2011;1;65;healthy_cvd;1858
2011;1;65;healthy_healthy;47319
2011;1;66;NA_cancer;5
2011;1;66;NA_cvd;5
2011;1;66;NA_healthy;109
2011;1;66;cancer_cancer;2157
2011;1;66;cancer_comorb;128
2011;1;66;cancer_cvd;14
2011;1;66;cancer_healthy;326
2011;1;66;comorb_cancer;26
2011;1;66;comorb_comorb;675
2011;1;66;comorb_cvd;87
2011;1;66;comorb_healthy;18
2011;1;66;cvd_cancer;16
2011;1;66;cvd_comorb;188
2011;1;66;cvd_cvd;9343
2011;1;66;cvd_healthy;789
2011;1;66;healthy_cancer;788
2011;1;66;healthy_comorb;88
2011;1;66;healthy_cvd;1756
2011;1;66;healthy_healthy;45445
2011;1;67;NA_cancer;4
2011;1;67;NA_comorb;1
2011;1;67;NA_cvd;6
2011;1;67;NA_healthy;94
2011;1;67;cancer_cancer;2283
2011;1;67;cancer_comorb;126
2011;1;67;cancer_cvd;13
2011;1;67;cancer_healthy;354
2011;1;67;comorb_cancer;38
2011;1;67;comorb_comorb;753
2011;1;67;comorb_cvd;122
2011;1;67;comorb_healthy;15
2011;1;67;cvd_cancer;12
2011;1;67;cvd_comorb;225
2011;1;67;cvd_cvd;9729
2011;1;67;cvd_healthy;736
2011;1;67;healthy_cancer;822
2011;1;67;healthy_comorb;93
2011;1;67;healthy_cvd;1814
2011;1;67;healthy_healthy;43151
2011;1;68;NA_cancer;3
2011;1;68;NA_comorb;1
2011;1;68;NA_cvd;6
2011;1;68;NA_healthy;87
2011;1;68;cancer_cancer;2185
2011;1;68;cancer_comorb;118
2011;1;68;cancer_cvd;17
2011;1;68;cancer_healthy;393
2011;1;68;comorb_cancer;38
2011;1;68;comorb_comorb;770
2011;1;68;comorb_cvd;119
2011;1;68;comorb_healthy;18
2011;1;68;cvd_cancer;7
2011;1;68;cvd_comorb;217
2011;1;68;cvd_cvd;9408
2011;1;68;cvd_healthy;814
2011;1;68;healthy_cancer;691
2011;1;68;healthy_comorb;103
2011;1;68;healthy_cvd;1706
2011;1;68;healthy_healthy;38864
2011;1;69;NA_cancer;1
2011;1;69;NA_comorb;1
2011;1;69;NA_cvd;3
2011;1;69;NA_healthy;81
2011;1;69;cancer_cancer;2045
2011;1;69;cancer_comorb;130
2011;1;69;cancer_cvd;16
2011;1;69;cancer_healthy;392
2011;1;69;comorb_cancer;31
2011;1;69;comorb_comorb;836
2011;1;69;comorb_cvd;111
2011;1;69;comorb_healthy;15
2011;1;69;cvd_cancer;9
2011;1;69;cvd_comorb;219
2011;1;69;cvd_cvd;9005
2011;1;69;cvd_healthy;741
2011;1;69;healthy_cancer;675
2011;1;69;healthy_comorb;117
2011;1;69;healthy_cvd;1633
2011;1;69;healthy_healthy;34689
2011;1;70;NA_cancer;3
2011;1;70;NA_comorb;1
2011;1;70;NA_cvd;4
2011;1;70;NA_healthy;68
2011;1;70;cancer_cancer;1795
2011;1;70;cancer_comorb;128
2011;1;70;cancer_cvd;11
2011;1;70;cancer_healthy;340
2011;1;70;comorb_cancer;43
2011;1;70;comorb_comorb;740
2011;1;70;comorb_cvd;107
2011;1;70;comorb_healthy;15
2011;1;70;cvd_cancer;9
2011;1;70;cvd_comorb;217
2011;1;70;cvd_cvd;8438
2011;1;70;cvd_healthy;661
2011;1;70;healthy_cancer;597
2011;1;70;healthy_comorb;111
2011;1;70;healthy_cvd;1494
2011;1;70;healthy_healthy;29089
2011;1;71;NA_cancer;3
2011;1;71;NA_comorb;1
2011;1;71;NA_cvd;3
2011;1;71;NA_healthy;69
2011;1;71;cancer_cancer;1723
2011;1;71;cancer_comorb;129
2011;1;71;cancer_cvd;22
2011;1;71;cancer_healthy;325
2011;1;71;comorb_cancer;33
2011;1;71;comorb_comorb;819
2011;1;71;comorb_cvd;114
2011;1;71;comorb_healthy;13
2011;1;71;cvd_cancer;11
2011;1;71;cvd_comorb;240
2011;1;71;cvd_cvd;8582
2011;1;71;cvd_healthy;611
2011;1;71;healthy_cancer;554
2011;1;71;healthy_comorb;95
2011;1;71;healthy_cvd;1441
2011;1;71;healthy_healthy;26336
2011;1;72;NA_cancer;1
2011;1;72;NA_comorb;1
2011;1;72;NA_cvd;3
2011;1;72;NA_healthy;39
2011;1;72;cancer_cancer;1752
2011;1;72;cancer_comorb;131
2011;1;72;cancer_cvd;14
2011;1;72;cancer_healthy;301
2011;1;72;comorb_cancer;42
2011;1;72;comorb_comorb;880
2011;1;72;comorb_cvd;142
2011;1;72;comorb_healthy;12
2011;1;72;cvd_cancer;18
2011;1;72;cvd_comorb;232
2011;1;72;cvd_cvd;8778
2011;1;72;cvd_healthy;652
2011;1;72;healthy_cancer;593
2011;1;72;healthy_comorb;81
2011;1;72;healthy_cvd;1493
2011;1;72;healthy_healthy;25118
2011;1;73;NA_cancer;1
2011;1;73;NA_cvd;1
2011;1;73;NA_healthy;34
2011;1;73;cancer_cancer;1686
2011;1;73;cancer_comorb;142
2011;1;73;cancer_cvd;24
2011;1;73;cancer_healthy;350
2011;1;73;comorb_cancer;33
2011;1;73;comorb_comorb;854
2011;1;73;comorb_cvd;147
2011;1;73;comorb_healthy;18
2011;1;73;cvd_cancer;12
2011;1;73;cvd_comorb;286
2011;1;73;cvd_cvd;8608
2011;1;73;cvd_healthy;623
2011;1;73;healthy_cancer;513
2011;1;73;healthy_comorb;89
2011;1;73;healthy_cvd;1456
2011;1;73;healthy_healthy;22793
2011;1;74;NA_cancer;1
2011;1;74;NA_healthy;45
2011;1;74;cancer_cancer;1553
2011;1;74;cancer_comorb;151
2011;1;74;cancer_cvd;18
2011;1;74;cancer_healthy;301
2011;1;74;comorb_cancer;45
2011;1;74;comorb_comorb;920
2011;1;74;comorb_cvd;140
2011;1;74;comorb_healthy;17
2011;1;74;cvd_cancer;10
2011;1;74;cvd_comorb;246
2011;1;74;cvd_cvd;8520
2011;1;74;cvd_healthy;563
2011;1;74;healthy_cancer;494
2011;1;74;healthy_comorb;89
2011;1;74;healthy_cvd;1409
2011;1;74;healthy_healthy;20450
2011;1;75;NA_cancer;2
2011;1;75;NA_cvd;2
2011;1;75;NA_healthy;22
2011;1;75;cancer_cancer;1487
2011;1;75;cancer_comorb;139
2011;1;75;cancer_cvd;22
2011;1;75;cancer_healthy;261
2011;1;75;comorb_cancer;37
2011;1;75;comorb_comorb;902
2011;1;75;comorb_cvd;151
2011;1;75;comorb_healthy;11
2011;1;75;cvd_cancer;16
2011;1;75;cvd_comorb;257
2011;1;75;cvd_cvd;8240
2011;1;75;cvd_healthy;546
2011;1;75;healthy_cancer;497
2011;1;75;healthy_comorb;102
2011;1;75;healthy_cvd;1453
2011;1;75;healthy_healthy;18599
2011;1;76;NA_cancer;1
2011;1;76;NA_comorb;1
2011;1;76;NA_healthy;31
2011;1;76;cancer_cancer;1371
2011;1;76;cancer_comorb;128
2011;1;76;cancer_cvd;16
2011;1;76;cancer_healthy;263
2011;1;76;comorb_cancer;34
2011;1;76;comorb_comorb;932
2011;1;76;comorb_cvd;152
2011;1;76;comorb_healthy;13
2011;1;76;cvd_cancer;11
2011;1;76;cvd_comorb;272
2011;1;76;cvd_cvd;8362
2011;1;76;cvd_healthy;499
2011;1;76;healthy_cancer;408
2011;1;76;healthy_comorb;90
2011;1;76;healthy_cvd;1346
2011;1;76;healthy_healthy;16631
2011;1;77;NA_cancer;1
2011;1;77;NA_healthy;15
2011;1;77;cancer_cancer;1227
2011;1;77;cancer_comorb;118
2011;1;77;cancer_cvd;16
2011;1;77;cancer_healthy;213
2011;1;77;comorb_cancer;34
2011;1;77;comorb_comorb;911
2011;1;77;comorb_cvd;138
2011;1;77;comorb_healthy;8
2011;1;77;cvd_cancer;8
2011;1;77;cvd_comorb;212
2011;1;77;cvd_cvd;8013
2011;1;77;cvd_healthy;535
2011;1;77;healthy_cancer;377
2011;1;77;healthy_comorb;82
2011;1;77;healthy_cvd;1324
2011;1;77;healthy_healthy;14888
2011;1;78;NA_healthy;20
2011;1;78;cancer_cancer;1141
2011;1;78;cancer_comorb;124
2011;1;78;cancer_cvd;21
2011;1;78;cancer_healthy;233
2011;1;78;comorb_cancer;40
2011;1;78;comorb_comorb;947
2011;1;78;comorb_cvd;152
2011;1;78;comorb_healthy;16
2011;1;78;cvd_cancer;12
2011;1;78;cvd_comorb;238
2011;1;78;cvd_cvd;7812
2011;1;78;cvd_healthy;512
2011;1;78;healthy_cancer;386
2011;1;78;healthy_comorb;82
2011;1;78;healthy_cvd;1286
2011;1;78;healthy_healthy;13631
2011;1;79;NA_cancer;1
2011;1;79;NA_healthy;23
2011;1;79;cancer_cancer;1066
2011;1;79;cancer_comorb;131
2011;1;79;cancer_cvd;18
2011;1;79;cancer_healthy;209
2011;1;79;comorb_cancer;29
2011;1;79;comorb_comorb;965
2011;1;79;comorb_cvd;160
2011;1;79;comorb_healthy;15
2011;1;79;cvd_cancer;11
2011;1;79;cvd_comorb;228
2011;1;79;cvd_cvd;8130
2011;1;79;cvd_healthy;554
2011;1;79;healthy_cancer;351
2011;1;79;healthy_comorb;77
2011;1;79;healthy_cvd;1306
2011;1;79;healthy_healthy;13023
2011;1;80;NA_cvd;2
2011;1;80;NA_healthy;19
2011;1;80;cancer_cancer;1038
2011;1;80;cancer_comorb;117
2011;1;80;cancer_cvd;27
2011;1;80;cancer_healthy;198
2011;1;80;comorb_cancer;28
2011;1;80;comorb_comorb;955
2011;1;80;comorb_cvd;169
2011;1;80;comorb_healthy;23
2011;1;80;cvd_cancer;8
2011;1;80;cvd_comorb;246
2011;1;80;cvd_cvd;8069
2011;1;80;cvd_healthy;462
2011;1;80;healthy_cancer;321
2011;1;80;healthy_comorb;104
2011;1;80;healthy_cvd;1186
2011;1;80;healthy_healthy;11626
2011;1;81;NA_healthy;14
2011;1;81;cancer_cancer;963
2011;1;81;cancer_comorb;131
2011;1;81;cancer_cvd;31
2011;1;81;cancer_healthy;165
2011;1;81;comorb_cancer;40
2011;1;81;comorb_comorb;940
2011;1;81;comorb_cvd;193
2011;1;81;comorb_healthy;15
2011;1;81;cvd_cancer;11
2011;1;81;cvd_comorb;278
2011;1;81;cvd_cvd;7995
2011;1;81;cvd_healthy;478
2011;1;81;healthy_cancer;303
2011;1;81;healthy_comorb;76
2011;1;81;healthy_cvd;1173
2011;1;81;healthy_healthy;10828
2011;1;82;NA_cancer;2
2011;1;82;NA_cvd;2
2011;1;82;NA_healthy;5
2011;1;82;cancer_cancer;834
2011;1;82;cancer_comorb;117
2011;1;82;cancer_cvd;15
2011;1;82;cancer_healthy;169
2011;1;82;comorb_cancer;29
2011;1;82;comorb_comorb;872
2011;1;82;comorb_cvd;146
2011;1;82;comorb_healthy;9
2011;1;82;cvd_cancer;11
2011;1;82;cvd_comorb;243
2011;1;82;cvd_cvd;7376
2011;1;82;cvd_healthy;447
2011;1;82;healthy_cancer;251
2011;1;82;healthy_comorb;80
2011;1;82;healthy_cvd;1144
2011;1;82;healthy_healthy;9561
2011;1;83;NA_cvd;2
2011;1;83;NA_healthy;11
2011;1;83;cancer_cancer;745
2011;1;83;cancer_comorb;104
2011;1;83;cancer_cvd;17
2011;1;83;cancer_healthy;171
2011;1;83;comorb_cancer;28
2011;1;83;comorb_comorb;872
2011;1;83;comorb_cvd;159
2011;1;83;comorb_healthy;11
2011;1;83;cvd_cancer;11
2011;1;83;cvd_comorb;222
2011;1;83;cvd_cvd;7269
2011;1;83;cvd_healthy;436
2011;1;83;healthy_cancer;256
2011;1;83;healthy_comorb;69
2011;1;83;healthy_cvd;1138
2011;1;83;healthy_healthy;8967
2011;1;84;NA_healthy;9
2011;1;84;cancer_cancer;663
2011;1;84;cancer_comorb;95
2011;1;84;cancer_cvd;25
2011;1;84;cancer_healthy;123
2011;1;84;comorb_cancer;29
2011;1;84;comorb_comorb;827
2011;1;84;comorb_cvd;140
2011;1;84;comorb_healthy;13
2011;1;84;cvd_cancer;7
2011;1;84;cvd_comorb;200
2011;1;84;cvd_cvd;6717
2011;1;84;cvd_healthy;384
2011;1;84;healthy_cancer;187
2011;1;84;healthy_comorb;67
2011;1;84;healthy_cvd;1080
2011;1;84;healthy_healthy;7525
2011;1;85;NA_healthy;12
2011;1;85;cancer_cancer;604
2011;1;85;cancer_comorb;101
2011;1;85;cancer_cvd;16
2011;1;85;cancer_healthy;129
2011;1;85;comorb_cancer;33
2011;1;85;comorb_comorb;789
2011;1;85;comorb_cvd;115
2011;1;85;comorb_healthy;13
2011;1;85;cvd_cancer;2
2011;1;85;cvd_comorb;210
2011;1;85;cvd_cvd;6361
2011;1;85;cvd_healthy;406
2011;1;85;healthy_cancer;217
2011;1;85;healthy_comorb;81
2011;1;85;healthy_cvd;1018
2011;1;85;healthy_healthy;6777
2011;1;86;NA_cancer;1
2011;1;86;NA_healthy;7
2011;1;86;cancer_cancer;541
2011;1;86;cancer_comorb;104
2011;1;86;cancer_cvd;18
2011;1;86;cancer_healthy;87
2011;1;86;comorb_cancer;31
2011;1;86;comorb_comorb;718
2011;1;86;comorb_cvd;139
2011;1;86;comorb_healthy;12
2011;1;86;cvd_cancer;12
2011;1;86;cvd_comorb;197
2011;1;86;cvd_cvd;5934
2011;1;86;cvd_healthy;322
2011;1;86;healthy_cancer;169
2011;1;86;healthy_comorb;58
2011;1;86;healthy_cvd;1000
2011;1;86;healthy_healthy;5965
2011;1;87;NA_healthy;8
2011;1;87;cancer_cancer;444
2011;1;87;cancer_comorb;75
2011;1;87;cancer_cvd;12
2011;1;87;cancer_healthy;92
2011;1;87;comorb_cancer;17
2011;1;87;comorb_comorb;631
2011;1;87;comorb_cvd;114
2011;1;87;comorb_healthy;11
2011;1;87;cvd_cancer;8
2011;1;87;cvd_comorb;173
2011;1;87;cvd_cvd;5458
2011;1;87;cvd_healthy;264
2011;1;87;healthy_cancer;146
2011;1;87;healthy_comorb;51
2011;1;87;healthy_cvd;846
2011;1;87;healthy_healthy;5062
2011;1;88;NA_cancer;1
2011;1;88;NA_cvd;1
2011;1;88;NA_healthy;4
2011;1;88;cancer_cancer;367
2011;1;88;cancer_comorb;83
2011;1;88;cancer_cvd;9
2011;1;88;cancer_healthy;75
2011;1;88;comorb_cancer;23
2011;1;88;comorb_comorb;605
2011;1;88;comorb_cvd;98
2011;1;88;comorb_healthy;5
2011;1;88;cvd_cancer;5
2011;1;88;cvd_comorb;135
2011;1;88;cvd_cvd;4962
2011;1;88;cvd_healthy;268
2011;1;88;healthy_cancer;129
2011;1;88;healthy_comorb;45
2011;1;88;healthy_cvd;798
2011;1;88;healthy_healthy;4511
2011;1;89;NA_healthy;3
2011;1;89;cancer_cancer;332
2011;1;89;cancer_comorb;65
2011;1;89;cancer_cvd;16
2011;1;89;cancer_healthy;43
2011;1;89;comorb_cancer;20
2011;1;89;comorb_comorb;476
2011;1;89;comorb_cvd;84
2011;1;89;comorb_healthy;4
2011;1;89;cvd_cancer;5
2011;1;89;cvd_comorb;98
2011;1;89;cvd_cvd;4123
2011;1;89;cvd_healthy;186
2011;1;89;healthy_cancer;106
2011;1;89;healthy_comorb;37
2011;1;89;healthy_cvd;675
2011;1;89;healthy_healthy;3616
2011;1;90;NA_healthy;3
2011;1;90;cancer_cancer;304
2011;1;90;cancer_comorb;74
2011;1;90;cancer_cvd;10
2011;1;90;cancer_healthy;55
2011;1;90;comorb_cancer;15
2011;1;90;comorb_comorb;407
2011;1;90;comorb_cvd;71
2011;1;90;comorb_healthy;10
2011;1;90;cvd_cancer;6
2011;1;90;cvd_comorb;83
2011;1;90;cvd_cvd;3730
2011;1;90;cvd_healthy;214
2011;1;90;healthy_cancer;74
2011;1;90;healthy_comorb;22
2011;1;90;healthy_cvd;588
2011;1;90;healthy_healthy;3148
2011;1;91;NA_healthy;2
2011;1;91;cancer_cancer;234
2011;1;91;cancer_comorb;48
2011;1;91;cancer_cvd;5
2011;1;91;cancer_healthy;43
2011;1;91;comorb_cancer;10
2011;1;91;comorb_comorb;320
2011;1;91;comorb_cvd;58
2011;1;91;comorb_healthy;5
2011;1;91;cvd_cancer;5
2011;1;91;cvd_comorb;77
2011;1;91;cvd_cvd;3226
2011;1;91;cvd_healthy;171
2011;1;91;healthy_cancer;71
2011;1;91;healthy_comorb;16
2011;1;91;healthy_cvd;512
2011;1;91;healthy_healthy;2561
2011;1;92;cancer_cancer;145
2011;1;92;cancer_comorb;43
2011;1;92;cancer_cvd;4
2011;1;92;cancer_healthy;32
2011;1;92;comorb_cancer;5
2011;1;92;comorb_comorb;224
2011;1;92;comorb_cvd;37
2011;1;92;comorb_healthy;3
2011;1;92;cvd_cancer;1
2011;1;92;cvd_comorb;56
2011;1;92;cvd_cvd;2117
2011;1;92;cvd_healthy;115
2011;1;92;healthy_cancer;38
2011;1;92;healthy_comorb;11
2011;1;92;healthy_cvd;370
2011;1;92;healthy_healthy;1697
2011;1;93;NA_cancer;1
2011;1;93;NA_healthy;1
2011;1;93;cancer_cancer;90
2011;1;93;cancer_comorb;25
2011;1;93;cancer_cvd;5
2011;1;93;cancer_healthy;18
2011;1;93;comorb_cancer;5
2011;1;93;comorb_comorb;167
2011;1;93;comorb_cvd;39
2011;1;93;comorb_healthy;3
2011;1;93;cvd_comorb;40
2011;1;93;cvd_cvd;1587
2011;1;93;cvd_healthy;86
2011;1;93;healthy_cancer;18
2011;1;93;healthy_comorb;12
2011;1;93;healthy_cvd;276
2011;1;93;healthy_healthy;1248
2011;1;94;NA_healthy;2
2011;1;94;cancer_cancer;77
2011;1;94;cancer_comorb;19
2011;1;94;cancer_cvd;1
2011;1;94;cancer_healthy;14
2011;1;94;comorb_cancer;5
2011;1;94;comorb_comorb;111
2011;1;94;comorb_cvd;28
2011;1;94;comorb_healthy;2
2011;1;94;cvd_cancer;1
2011;1;94;cvd_comorb;26
2011;1;94;cvd_cvd;1181
2011;1;94;cvd_healthy;43
2011;1;94;healthy_cancer;20
2011;1;94;healthy_comorb;6
2011;1;94;healthy_cvd;207
2011;1;94;healthy_healthy;993
2011;1;95;cancer_cancer;51
2011;1;95;cancer_comorb;13
2011;1;95;cancer_cvd;2
2011;1;95;cancer_healthy;6
2011;1;95;comorb_cancer;4
2011;1;95;comorb_comorb;70
2011;1;95;comorb_cvd;22
2011;1;95;comorb_healthy;1
2011;1;95;cvd_cancer;1
2011;1;95;cvd_comorb;14
2011;1;95;cvd_cvd;796
2011;1;95;cvd_healthy;49
2011;1;95;healthy_cancer;10
2011;1;95;healthy_comorb;4
2011;1;95;healthy_cvd;148
2011;1;95;healthy_healthy;704
2011;1;96;NA_healthy;1
2011;1;96;cancer_cancer;36
2011;1;96;cancer_comorb;7
2011;1;96;cancer_cvd;1
2011;1;96;cancer_healthy;3
2011;1;96;comorb_cancer;3
2011;1;96;comorb_comorb;58
2011;1;96;comorb_cvd;13
2011;1;96;comorb_healthy;1
2011;1;96;cvd_comorb;16
2011;1;96;cvd_cvd;542
2011;1;96;cvd_healthy;27
2011;1;96;healthy_cancer;15
2011;1;96;healthy_comorb;4
2011;1;96;healthy_cvd;106
2011;1;96;healthy_healthy;398
2011;1;97;cancer_cancer;31
2011;1;97;cancer_comorb;7
2011;1;97;cancer_healthy;2
2011;1;97;comorb_cancer;2
2011;1;97;comorb_comorb;40
2011;1;97;comorb_cvd;4
2011;1;97;comorb_healthy;1
2011;1;97;cvd_comorb;6
2011;1;97;cvd_cvd;363
2011;1;97;cvd_healthy;26
2011;1;97;healthy_cancer;8
2011;1;97;healthy_comorb;1
2011;1;97;healthy_cvd;67
2011;1;97;healthy_healthy;348
2011;1;98;NA_healthy;1
2011;1;98;cancer_cancer;15
2011;1;98;cancer_comorb;4
2011;1;98;cancer_cvd;2
2011;1;98;cancer_healthy;3
2011;1;98;comorb_cancer;1
2011;1;98;comorb_comorb;19
2011;1;98;comorb_cvd;3
2011;1;98;comorb_healthy;1
2011;1;98;cvd_comorb;3
2011;1;98;cvd_cvd;243
2011;1;98;cvd_healthy;15
2011;1;98;healthy_cancer;5
2011;1;98;healthy_cvd;45
2011;1;98;healthy_healthy;219
2011;1;99;cancer_cancer;9
2011;1;99;cancer_comorb;2
2011;1;99;cancer_cvd;1
2011;1;99;cancer_healthy;5
2011;1;99;comorb_cancer;1
2011;1;99;comorb_comorb;11
2011;1;99;comorb_cvd;3
2011;1;99;cvd_cancer;1
2011;1;99;cvd_comorb;2
2011;1;99;cvd_cvd;164
2011;1;99;cvd_healthy;6
2011;1;99;healthy_cancer;2
2011;1;99;healthy_cvd;25
2011;1;99;healthy_healthy;131
2011;1;100;cancer_cancer;14
2011;1;100;cancer_comorb;1
2011;1;100;cancer_healthy;1
2011;1;100;comorb_cancer;3
2011;1;100;comorb_comorb;9
2011;1;100;comorb_cvd;4
2011;1;100;cvd_comorb;2
2011;1;100;cvd_cvd;167
2011;1;100;cvd_healthy;15
2011;1;100;healthy_cancer;2
2011;1;100;healthy_comorb;1
2011;1;100;healthy_cvd;33
2011;1;100;healthy_healthy;197
2011;2;0;NA_cancer;6
2011;2;0;NA_healthy;54748
2011;2;1;NA_healthy;937
2011;2;1;cancer_cancer;9
2011;2;1;healthy_cancer;11
2011;2;1;healthy_healthy;56106
2011;2;2;NA_cancer;1
2011;2;2;NA_healthy;770
2011;2;2;cancer_cancer;16
2011;2;2;healthy_cancer;15
2011;2;2;healthy_healthy;54683
2011;2;3;NA_healthy;689
2011;2;3;cancer_cancer;30
2011;2;3;healthy_cancer;10
2011;2;3;healthy_healthy;53743
2011;2;4;NA_healthy;628
2011;2;4;cancer_cancer;42
2011;2;4;cancer_comorb;2
2011;2;4;healthy_cancer;13
2011;2;4;healthy_cvd;168
2011;2;4;healthy_healthy;53140
2011;2;5;NA_cancer;1
2011;2;5;NA_healthy;600
2011;2;5;cancer_cancer;41
2011;2;5;cancer_comorb;1
2011;2;5;cancer_healthy;8
2011;2;5;cvd_cvd;135
2011;2;5;cvd_healthy;37
2011;2;5;healthy_cancer;5
2011;2;5;healthy_cvd;11
2011;2;5;healthy_healthy;52976
2011;2;6;NA_healthy;574
2011;2;6;cancer_cancer;32
2011;2;6;cancer_healthy;5
2011;2;6;comorb_comorb;2
2011;2;6;cvd_cvd;103
2011;2;6;cvd_healthy;28
2011;2;6;healthy_cancer;2
2011;2;6;healthy_cvd;26
2011;2;6;healthy_healthy;51219
2011;2;7;NA_healthy;524
2011;2;7;cancer_cancer;23
2011;2;7;cancer_healthy;13
2011;2;7;cvd_cvd;95
2011;2;7;cvd_healthy;18
2011;2;7;healthy_cancer;6
2011;2;7;healthy_cvd;26
2011;2;7;healthy_healthy;51044
2011;2;8;NA_healthy;504
2011;2;8;cancer_cancer;15
2011;2;8;cancer_healthy;6
2011;2;8;comorb_comorb;1
2011;2;8;cvd_cvd;99
2011;2;8;cvd_healthy;11
2011;2;8;healthy_cancer;7
2011;2;8;healthy_cvd;20
2011;2;8;healthy_healthy;50439
2011;2;9;NA_cvd;1
2011;2;9;NA_healthy;487
2011;2;9;cancer_cancer;22
2011;2;9;cancer_healthy;5
2011;2;9;cvd_cvd;106
2011;2;9;cvd_healthy;11
2011;2;9;healthy_cancer;3
2011;2;9;healthy_cvd;20
2011;2;9;healthy_healthy;49081
2011;2;10;NA_healthy;454
2011;2;10;cancer_cancer;19
2011;2;10;cancer_comorb;1
2011;2;10;cancer_healthy;6
2011;2;10;cvd_comorb;1
2011;2;10;cvd_cvd;118
2011;2;10;cvd_healthy;10
2011;2;10;healthy_cancer;6
2011;2;10;healthy_cvd;17
2011;2;10;healthy_healthy;46850
2011;2;11;NA_healthy;480
2011;2;11;cancer_cancer;17
2011;2;11;cancer_healthy;6
2011;2;11;cvd_cvd;109
2011;2;11;cvd_healthy;10
2011;2;11;healthy_cancer;8
2011;2;11;healthy_cvd;25
2011;2;11;healthy_healthy;46593
2011;2;12;NA_healthy;421
2011;2;12;cancer_cancer;17
2011;2;12;cancer_comorb;1
2011;2;12;cancer_healthy;9
2011;2;12;comorb_comorb;2
2011;2;12;comorb_cvd;1
2011;2;12;cvd_cvd;109
2011;2;12;cvd_healthy;10
2011;2;12;healthy_cancer;5
2011;2;12;healthy_cvd;34
2011;2;12;healthy_healthy;45815
2011;2;13;NA_healthy;463
2011;2;13;cancer_cancer;19
2011;2;13;cancer_healthy;2
2011;2;13;comorb_comorb;1
2011;2;13;cvd_cvd;121
2011;2;13;cvd_healthy;16
2011;2;13;healthy_cancer;14
2011;2;13;healthy_cvd;36
2011;2;13;healthy_healthy;45978
2011;2;14;NA_healthy;398
2011;2;14;cancer_cancer;19
2011;2;14;cancer_healthy;5
2011;2;14;comorb_comorb;1
2011;2;14;cvd_comorb;1
2011;2;14;cvd_cvd;130
2011;2;14;cvd_healthy;16
2011;2;14;healthy_cancer;6
2011;2;14;healthy_comorb;1
2011;2;14;healthy_cvd;57
2011;2;14;healthy_healthy;46848
2011;2;15;NA_cvd;1
2011;2;15;NA_healthy;485
2011;2;15;cancer_cancer;21
2011;2;15;cancer_healthy;3
2011;2;15;comorb_comorb;2
2011;2;15;cvd_cvd;159
2011;2;15;cvd_healthy;12
2011;2;15;healthy_cancer;3
2011;2;15;healthy_cvd;46
2011;2;15;healthy_healthy;49350
2011;2;16;NA_healthy;546
2011;2;16;cancer_cancer;17
2011;2;16;cancer_healthy;6
2011;2;16;comorb_comorb;1
2011;2;16;cvd_cvd;213
2011;2;16;cvd_healthy;18
2011;2;16;healthy_cancer;9
2011;2;16;healthy_cvd;58
2011;2;16;healthy_healthy;52820
2011;2;17;NA_healthy;539
2011;2;17;cancer_cancer;39
2011;2;17;cancer_comorb;1
2011;2;17;cancer_healthy;5
2011;2;17;cvd_cvd;246
2011;2;17;cvd_healthy;20
2011;2;17;healthy_cancer;15
2011;2;17;healthy_cvd;70
2011;2;17;healthy_healthy;57486
2011;2;18;NA_healthy;595
2011;2;18;cancer_cancer;41
